original_name,frequency,normalized_name
"MELLON BANK, N.A. AS AGENT FOR MELLON BANK N.A. & MELLON FINANCIAL SERVICES CORPORATION",1,MELLON BANK NA FOR MELLON BANK NA & MELLON FINANCIAL SERVICES CORP
"MELLON BANK, N.A. AS AGENT FOR THE BANKS",15,MELLON BANK NA FOR THE BANKS
"MELLON BANK, N.A. AS AGENTS FOR THE BANKS.",15,MELLON BANK NA S FOR THE BANKS
"MELLON BANK, N.A. AS COLLATERAL AGENT",48,MELLON BANK NA
"MELLON BANK, N.A. FOR THE CHASE MANHATTAN BANK (NATIONAL ASSOCIATION) AND MELLON BANK N.A.",1,MELLON BANK NA FOR THE CHASE MANHATTAN BANK NA & MELLON BANK NA
"MELLON BANK, N.A., AS ADMINISTRATIVE AGENT",3,MELLON BANK NA
"MELLON BANK, N.A., AS AGENT",79,MELLON BANK NA
"MELLON BANK, N.A., AS COLLATERAL AGENT",71,MELLON BANK NA
"MELLON BANK, N.A., AS COLLATERAL GENT",4,MELLON BANK NA AS COLLATERAL GENT
"MELLON BANK, NA",5,MELLON BANK NA
"MELLON BANK,N.A.",1,MELLON BANK NA
MELLON FINANCIAL SERVICES CORPORATION,1,MELLON FINANCIAL SERVICES CORP
"MELLON FINANCIAL SERVICES CORPORATION, A CORP. OF DE",1,MELLON FINANCIAL SERVICES CORP A CORP OF DE
"MELTON, WILLIAM N.",1,MELTON WILLIAM N
"MELTZER, LIPPE, GOLDSTEIN, SCHLISSEL, P.C., AS TRUSTEE, FOR THE BENEFIT OF THE HOLDERS OF MOLTECH CORPORATION'S 7% SUBORDINATED CONVERTIBLE PROMISSORY NOTES DUE SEPTEMBER 30, 2004.",1,MELTZER LIPPE GOLDSTEIN SCHLISSEL P C FOR THE BENEFIT OF THE HOLDERS OF MOLTECH CORP S 7 SUBORDINATED CONVERTIBLE PROMISSORY NOTES DUE SEPTEMBER 30 2004
"MEMBREX, INC.",1,MEMBREX INC
MEMCO SOFTWARE LTD.,1,MEMCO SOFTWARE LTD
"MEMPHIS BIOMED VENTURES II, L.P.",10,MEMPHIS BIOMED VENTURES II LP
"MENLO ENTREPRENEURS FUND IX(A), L.P.",12,MENLO ENTREPRENEURS FUND IX A LP
"MENLO ENTREPRENEURS FUND IX, L.P.",12,MENLO ENTREPRENEURS FUND IX LP
"MENLO ENTREPRENEURS FUND VIII, L.P.",4,MENLO ENTREPRENEURS FUND VIII LP
"MENLO VENTURES IX, L.P.",12,MENLO VENTURES IX LP
"MENLO VENTURES VII, L.P., AS COLLATERAL AGENT",7,MENLO VENTURES VII LP
"MENLO VENTURES VIII, L.P.",4,MENLO VENTURES VIII LP
"MENTRIK BIOTECH, LLC",1,MENTRIK BIOTECH LLC
"MEP CAPITAL HOLDINGS III, L.P.",2,MEP CAPITAL HOLDINGS III LP
"MEP PLP, LLC",150,MEP PLP LLC
MERCANTILE BANK NATIONAL ASSOCIATION,3,MERCANTILE BANK NA
MERCANTILE BANK NATIONAL ASSOCIATION A NATIONAL BANKING ASSOCIATION,1,MERCANTILE BANK NATIONAL ASSOCIATIONA NATIONAL BANKING ASSOCIATION
MERCANTILE BANK OF MICHIGAN,2,MERCANTILE BANK OF MICHIGAN
MERCANTILE BANK OF ST. LOUIS NATIONAL ASSOCIATION,1,MERCANTILE BANK OF ST LOUIS NA
"MERCANTILE BANK OF ST. LOUIS, NATIONAL ASSOCIATION",3,MERCANTILE BANK OF ST LOUIS NA
"MERCANTILE NATIONAL BANK AT DALLAS, A NATIONAL BANKING ASSOCIATION",1,MERCANTILE NATIONAL BANK AT DALLAS A NATIONAL BANKING ASSOCIATION
"MERCANTILE-SAFE DEPOSIT AND TRUST COMPANY, A MARYLAND BANKING CORP.",5,MERCANTILE-SAFE DEPOSIT & TRUST CO A MARYLAND BANKING CORP
"MERCATILE NATIONAL BANK AT DALLAS COMMERCE BANK,",56,MERCATILE NATIONAL BANK AT DALLAS COMMERCE BANK
MERCHANT FINANCIAL CORPORATION,2,MERCHANT FINANCIAL CORP
"MERCHANTS BANK THE, A CORP. OF MISSOURI",2,MERCHANTS BANK THE A CORP OF MISSOURI
"MERCHANTS BANK, THE",2,MERCHANTS BANK
MERCHANTS NATIONAL BANK & TRUST COMPANY OF INDIANAPOLIS,11,MERCHANTS NATIONAL BANK & TRUST CO OF INDIANAPOLIS
"MERCHANTS NATIONAL BANK & TRUST COMPANY OF INDIANAPOLIS,",7,MERCHANTS NATIONAL BANK & TRUST CO OF INDIANAPOLIS
"MERCHANTS NATIONAL BANK OF CEDAR RAPIDS, THE",1,MERCHANTS NATIONAL BANK OF CEDAR RAPIDS
"MERCK GLOBAL HEALTH INNOVATION FUND, LLC",24,MERCK GLOBAL HEALTH INNOVATION FUND LLC
"MERCK, ALBERT W.",2,MERCK ALBERT W
"MERCURY PARTNERS, LLC",1,MERCURY PARTNERS LLC
"MEREDIAN/NCF SUB-CDE, LLC",41,MEREDIAN NCF SUB-CDE LLC
"MERGE CAPITAL, LLC",6,MERGE CAPITAL LLC
MERGE HEALTHCARE INCORPORATED,6,MERGE HEALTHCARE INC
"MERIDAN BANK, GREAT VALLEY CORPORATE CENTER, A PA BANKING CORP.",1,MERIDAN BANK GREAT VALLEY CORPORATE CENTER A PA BANKING CORP
MERIDIAN BANK,57,MERIDIAN BANK
MERIDIAN BANK HORSHAM BUSINESS CENTER,1,MERIDIAN BANK HORSHAM BUSINESS CENTER
"MERIDIAN BANK, A PA BANKING CORP.",15,MERIDIAN BANK A PA BANKING CORP
"MERIDIAN MEDICAL SYSTEMS, LLC",10,MERIDIAN MEDICAL SYSTEMS LLC
"MERIDIAN MEDICAL TECHNOLOGIES, INC.",41,MERIDIAN MEDICAL TECHNOLOGIES INC
MERIFIN CAPITAL N.V.,4,MERIFIN CAPITAL NV
"MERION INVESTMENT PARTNERS III, L.P.",10,MERION INVESTMENT PARTNERS III LP
"MERIT MEZZANINE FUND IV, L.P.",1,MERIT MEZZANINE FUND IV LP
MERITECH CAPITAL AFFILIATES III L.P.,4,MERITECH CAPITAL AFFILIATES III LP
MERITECH CAPITAL PARTNERS III L.P.,4,MERITECH CAPITAL PARTNERS III LP
"MERITOR HEAVY VEHICLE SYSTEMS, LLC",76,MERITOR HEAVY VEHICLE SYSTEMS LLC
"MERRICK RIS, LLC",9,MERRICK RIS LLC
MERRILL LUNCH CAPITAL CORPORATION,18,MERRILL LUNCH CAPITAL CORP
"MERRILL LYNCH & CO., MERRILL LYNCH, PIERCE FENNER & SMITH INCORPORATED, AS ADMINISTRATIVE AGENT",1,MERRILL LYNCH & CO MERRILL LYNCH PIERCE FENNER & SMITH INC
MERRILL LYNCH BANK USA,40,MERRILL LYNCH BANK USA
MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC,2,MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC
MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC.,28,MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC
"MERRILL LYNCH BUSINESS FINANCIAL SERVICES, INC.",26,MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC
"MERRILL LYNCH BUSINESS FINANCIAL SERVICES, INC., AS AGENT",1,MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC
"MERRILL LYNCH BUSINESS FINANCIAL SERVICES, INC., THROUGH ITS DIVISION MERRILL LYNCH CAPITAL",48,MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC THROUGH ITS DIVISION MERRILL LYNCH CAPITAL
MERRILL LYNCH CAPITAL,13,MERRILL LYNCH CAPITAL
MERRILL LYNCH CAPITAL CANADA INC.,12,MERRILL LYNCH CAPITAL CANADA INC
MERRILL LYNCH CAPITAL CORPORATION,131,MERRILL LYNCH CAPITAL CORP
"MERRILL LYNCH CAPITAL CORPORATION, AS COLLATERAL AGENT",62,MERRILL LYNCH CAPITAL CORP
"MERRILL LYNCH CAPITAL, A DIVISION OF MERRILL LYNCH BUSINESS",9,MERRILL LYNCH CAPITAL A DIVISION OF MERRILL LYNCH BUSINESS
"MERRILL LYNCH CAPITAL, A DIVISION OF MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC.",64,MERRILL LYNCH CAPITAL A DIVISION OF MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC
"MERRILL LYNCH CAPITAL, A DIVISION OF MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC., AS ADMINISTRATIVE AGENT",25,MERRILL LYNCH CAPITAL A DIVISION OF MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC
"MERRILL LYNCH CAPITAL, A DIVISION OF MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC., AS AGENT",25,MERRILL LYNCH CAPITAL A DIVISION OF MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC
"MERRILL LYNCH CAPITAL, A DIVISION OF MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC., AS COLLATERAL AGENT FOR THE TERM C LOAN LENDERS",23,MERRILL LYNCH CAPITAL A DIVISION OF MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC FOR THE TERM C LOAN LENDERS
"MERRILL LYNCH CAPITAL, A DIVISION OF MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC., AS REVOLVER COLLATERAL AGENT",8,MERRILL LYNCH CAPITAL A DIVISION OF MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC AS REVOLVER COLLATERAL AGENT
"MERRILL LYNCH CAPITAL, A DIVISION OF MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC., AS TERM COLLATERAL AGENT",8,MERRILL LYNCH CAPITAL A DIVISION OF MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC
"MERRILL LYNCH CAPITAL, A DIVISION OF MERRILL LYNCH BUSINESS FINANCIAL SERVICES, INC.",43,MERRILL LYNCH CAPITAL A DIVISION OF MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC
"MERRILL LYNCH CAPITAL, A DIVISION OF MERRILL LYNCH BUSINESS FINANCIAL SERVICES, INC. (AS AGENT)",2,MERRILL LYNCH CAPITAL A DIVISION OF MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC
"MERRILL LYNCH CAPITAL, A DIVISION OF MERRILL LYNCH BUSINESS FINANCIAL SERVICES, INC., AS ADMINISTRATIVE AGENT",1,MERRILL LYNCH CAPITAL A DIVISION OF MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC
"MERRILL LYNCH CAPITAL, A DIVISION OF MERRILL LYNCH FINANCIAL SERVICES, AS ADMINISTRATIVE AGENT",16,MERRILL LYNCH CAPITAL A DIVISION OF MERRILL LYNCH FINANCIAL SERVICES
"MERRILL LYNCH CAPITAL, AS ADMINISTRATIVE AGENT",6,MERRILL LYNCH CAPITAL
"MERRILL LYNCH CAPITAL, AS ADMINSTRATIVE AGENT",4,MERRILL LYNCH CAPITAL AS ADMINSTRATIVE AGENT
MERRILL LYNCH CORPORATION,44,MERRILL LYNCH CORP
"MERRILL LYNCH CREDIT PRODUCTS, LLC",64,MERRILL LYNCH CREDIT PRODUCTS LLC
"MERRILL LYNCH CREDIT PRODUCTS, LLC, AS ADMINISTRATIVE AND COLLATERAL AGENT",19,MERRILL LYNCH CREDIT PRODUCTS LLC
"MERRILL LYNCH INTERFUNDING INC.,",1,MERRILL LYNCH INTERFUNDING INC
"MERRILL LYNCH INTERFUNDING INC., A CORP. OF DE.",1,MERRILL LYNCH INTERFUNDING INC A CORP OF DE
"MERRILL LYNCH INTERFUNDING, INC.",2,MERRILL LYNCH INTERFUNDING INC
"MERRILL LYNCH PCG, INC.",25,MERRILL LYNCH PCG INC
"MERRILL LYNCH PIERCE, FENNER & SMITH INC.",54,MERRILL LYNCH PIERCE FENNER & SMITH INC
MERRILL LYNCH PROFESSIONAL CLEARING CORP.,4,MERRILL LYNCH PROFESSIONAL CLEARING CORP
"MERRILL, PICKARD, ANDERSON & EYRE IV",8,MERRILL PICKARD ANDERSON & EYRE IV
"MESA INDUSTRIES, INC.",5,MESA INDUSTRIES INC
"MESIROW CAPITAL PARTNERS II (""MCPII""),",1,MESIROW CAPITAL PARTNERS II MCPII
"MESIROW CAPITAL PARTNERS III (""MCPIII"")",1,MESIROW CAPITAL PARTNERS III MCPIII
"MESIROW CAPITAL PARTNERS IV (""MCPIV""),",1,MESIROW CAPITAL PARTNERS IV MCPIV
"MESIROW CAPITAL PARTNERS SBIC, LTD., (""MCPL""),",1,MESIROW CAPITAL PARTNERS SBIC LTD MCPL
"METAGENIX, INC.",1,METAGENIX INC
METALEX CORPORATION,6,METALEX CORP
"METAVATION, LLC",12,METAVATION LLC
METREX RESEARCH CORPORATION,2,METREX RESEARCH CORP
"METROMEDIA INTERNATIONAL GROUP, INC. F/K/A FINANCE INDUSTRIES, INC.",6,METROMEDIA INTERNATIONAL GROUP INC F K A FINANCE INDUSTRIES INC
METROPOLITAN LIFE INSURANCE COMPANY,6,METROPOLITAN LIFE INSURANCE CO
"METROPOLITAN PARTNERS GROUP ADMINISTRATION, LLC",8,METROPOLITAN PARTNERS GROUP ADMINISTRATION LLC
"MEYER, GERALD L.",2,MEYER GERALD L
"MEYERS, DAVID",32,MEYERS DAVID
MEZZANINE OPPORTUNITIES LLC,5,MEZZANINE OPPORTUNITIES LLC
"MEZZANINE OPPORTUNITIES LLC, AS AGENT",25,MEZZANINE OPPORTUNITIES LLC
"MFORMATION TECHNOLOGIES, INCORPORATED",1,MFORMATION TECHNOLOGIES INC
"MGG CALIFORNIA LLC, AS COLLATERAL AGENT",5,MGG CALIFORNIA LLC
"MGG CALIFORNIA, LLC",5,MGG CALIFORNIA LLC
MGG INVESTMENT GROUP LP,75,MGG INVESTMENT GROUP LP
"MGG INVESTMENT GROUP LP, AS COLLATERAL AGENT",87,MGG INVESTMENT GROUP LP
"MGG INVESTMENT GROUP, LP, AS COLLATERAL AGENT",24,MGG INVESTMENT GROUP LP
"MHE TECHNOLOGIES, INC.",29,MHE TECHNOLOGIES INC
MHR INSTITUTIONAL PARTNERS IIA LP,114,MHR INSTITUTIONAL PARTNERS IIA LP
MI-2 CAPITAL LLC,1,MI-2 CAPITAL LLC
MI3 L.P.,24,MI3 LP
"MI3, L.P.",20,MI3 LP
MICHAEL CUSACK,3,MICHAEL CUSACK
MICHAEL J. ROWNY REVOCABLE TRUST UTA,5,MICHAEL J ROWNY REVOCABLE TRUST UTA
MICHAEL J. ROWNY REVOCABLE TRUST UTA 6/6/95,5,MICHAEL J ROWNY REVOCABLE TRUST UTA 6 6 95
MICHAEL KELLER,5,MICHAEL KELLER
MICHAEL N. SINSHEIMER REVOCABLE TRUST U/A DATED 04/09/15,9,MICHAEL N SINSHEIMER REVOCABLE TRUST U A DATED 04 09 15
"MICHAEL S. EGAN GANTOR RETAINED ANNUITY TRUST, THE",1,MICHAEL S EGAN GANTOR RETAINED ANNUITY TRUST
"MICHAEL S. EGAN GRANTOR RETAINED ANNUITY TRUST, THE",1,MICHAEL S EGAN GRANTOR RETAINED ANNUITY TRUST
MICHAEL WOLF,1,MICHAEL WOLF
MICHAELS OF OREGON CO.,1,MICHAELS OF OREGON CO
MICHELIN FINANCE (PAYS-BAS),64,MICHELIN FINANCE PAYS-BAS
MICHELIN FINANCE (PAYS-BAS) B.V.,64,MICHELIN FINANCE PAYS-BAS BV
"MICHIGAN GROWTH CAPITAL PARTNERS, L.P.",15,MICHIGAN GROWTH CAPITAL PARTNERS LP
MICHIGAN NATIONAL BANK,6,MICHIGAN NATIONAL BANK
"MICHIGAN NATIONAL BANK, A NATIONAL BANKING ASSOCIATION",3,MICHIGAN NATIONAL BANK A NATIONAL BANKING ASSOCIATION
MICHIGAN NATIONAL BANK-WEST,1,MICHIGAN NATIONAL BANK-WEST
"MICHIGAN NATIONAL BANK-WEST, 107 WEST MICHIGAN AVENUE, KALAMAZOO, MI. 49005",1,MICHIGAN NATIONAL BANK-WEST 107 WEST MICHIGANAVENUE KALAMAZOO MI 49005
MICROFLUIDICS INTERNATIONAL CORPORATION,1,MICROFLUIDICS INTERNATIONAL CORP
"MICRON TECHNOLOGY, INC.",18,MICRON TECHNOLOGY INC
MICROSOFT CAPITAL CORPORATION,36,MICROSOFT CAPITAL CORP
MICROSOFT CORPORATION,14,MICROSOFT CORP
MICROSOFT CORPORATOIN,1,MICROSOFT CORPORATOIN
"MICROTRAC, INC.",9,MICROTRAC INC
"MID AMERICAN CAPITAL RESOURCE GROUP, INC.",4,MID AMERICAN CAPITAL RESOURCE GROUP INC
MID PENINSULA BANK,1,MID PENINSULA BANK
"MID PENINSULA BANK, A PART OF GREATER BAY BANK, N.A.",1,MID PENINSULA BANK A PART OF GREATER BAY BANK NA
"MID-ATLANTIC VENTURE FUND III, L.P.",1,MID-ATLANTIC VENTURE FUND III LP
MID-PENINSULA BANK - PART OF GREATER BAY BANK N.A.,7,MID-PENINSULA BANK - PART OF GREATER BAY BANK NA
MIDCAP BUSINESS CREDIT LLC,33,MIDCAP BUSINESS CREDIT LLC
MIDCAP FINANCIAL LLC,30,MIDCAP FINANCIAL LLC
"MIDCAP FINANCIAL SBIC, LP",49,MIDCAP FINANCIAL SBIC LP
"MIDCAP FINANCIAL SBIC, LP, AS ADMINISTRATIVE AGENT",2,MIDCAP FINANCIAL SBIC LP
MIDCAP FINANCIAL TRUST,2414,MIDCAP FINANCIAL TRUST
"MIDCAP FINANCIAL TRUST, AS ADMINISTRATIVE AGENT",653,MIDCAP FINANCIAL TRUST
"MIDCAP FINANCIAL TRUST, AS AGENT",2224,MIDCAP FINANCIAL TRUST
"MIDCAP FINANCIAL TRUST, AS AGENT FOR LENDERS",108,MIDCAP FINANCIAL TRUST FOR LENDERS
"MIDCAP FINANCIAL TRUST, AS SUCCESSOR AGENT TO MIDCAP FINANCIAL SBIC, LP",8,MIDCAP FINANCIAL TRUST TO MIDCAP FINANCIAL SBIC LP
"MIDCAP FINANCIAL TRUST, AS THE ADMINISTRATIVE AGENT",6,MIDCAP FINANCIAL TRUST
"MIDCAP FINANCIAL, LLC",178,MIDCAP FINANCIAL LLC
"MIDCAP FINANCIAL, LLC, AS ADMINISTRATIVE AGENT",24,MIDCAP FINANCIAL LLC
"MIDCAP FINANCIAL, LLC, AS AGENT",48,MIDCAP FINANCIAL LLC
"MIDCAP FINANCIAL, LLC, AS AGENT AND AS A LENDER",106,MIDCAP FINANCIAL LLC & AS A LENDER
"MIDCAP FUNDING I, LLC",8,MIDCAP FUNDING I LLC
"MIDCAP FUNDING I, LLC, AS ADMINISTRATIVE AGENT",21,MIDCAP FUNDING I LLC
"MIDCAP FUNDING I, LLC, AS SUCCESSOR AGENT",8,MIDCAP FUNDING I LLC
"MIDCAP FUNDING III, LLC",118,MIDCAP FUNDING III LLC
"MIDCAP FUNDING III, LLC, AS AGENT",38,MIDCAP FUNDING III LLC
MIDCAP FUNDING IV TRUST,1577,MIDCAP FUNDING IV TRUST
MIDCAP FUNDING IV TRUST (AS SUCCESSOR AGENT TO MIDCAP FINANCIAL TRUST),118,MIDCAP FUNDING IV TRUST TO MIDCAP FINANCIAL TRUST
MIDCAP FUNDING IV TRUST (AS SUCCESSOR BY ASSIGNMENT FROM MIDCAP FINANCIAL TRUST),310,MIDCAP FUNDING IV TRUST AS SUCCESSOR BY ASSIGNMENT FROM MIDCAP FINANCIAL TRUST
"MIDCAP FUNDING IV TRUST (AS SUCCESSOR BY ASSIGNMENT FROM MIDCAP FUNDING X TRUST, AS SUCCESSOR BY ASSIGNMENT FROM MIDCAP FUNDING IV TRUST, AS SUCCESSOR BY ASSIGNMENT FROM MIDCAP FINANCIAL TRUST)",332,MIDCAP FUNDING IV TRUST AS SUCCESSOR BY ASSIGNMENT FROM MIDCAP FUNDING X TRUST AS SUCCESSOR BY ASSIGNMENT FROM MIDCAP FUNDING IV TRUST AS SUCCESSOR BY ASSIGNMENT FROM MIDCAP FINANCIAL TRUST
"MIDCAP FUNDING IV TRUST, AS AGENT",96,MIDCAP FUNDING IV TRUST
"MIDCAP FUNDING IV TRUST, AS SUCCESSOR IN INTEREST TO MIDCAP FINANCIAL TRUST",4,MIDCAP FUNDING IV TRUST AS SUCCESSOR IN INTEREST TO MIDCAP FINANCIAL TRUST
"MIDCAP FUNDING IV TRUST, AS SUCCESSOR TO EXISTING ADMINISTRATIVE AGENT",165,MIDCAP FUNDING IV TRUST AS SUCCESSOR TO EXISTING ADMINISTRATIVE AGENT
"MIDCAP FUNDING IV TRUST, AS SUCCESSOR-IN-INTEREST TO MIDCAP FINANCIAL, LLC",254,MIDCAP FUNDING IV TRUST AS SUCCESSOR-IN-INTEREST TO MIDCAP FINANCIAL LLC
"MIDCAP FUNDING IV TRUST, SUCCESSOR AGENT",6,MIDCAP FUNDING IV TRUST SUCCESSOR AGENT
"MIDCAP FUNDING IV, LLC (SUCCESSOR IN INTEREST TO MIDCAP FINANCIAL, LLC)",2,MIDCAP FUNDING IV LLC SUCCESSOR IN INTEREST TO MIDCAP FINANCIAL LLC
"MIDCAP FUNDING IV, LLC (SUCCESSOR IN INTEREST TO MIDCAP FUNDING V, LLC)",5,MIDCAP FUNDING IV LLC SUCCESSOR IN INTEREST TO MIDCAP FUNDING V LLC
"MIDCAP FUNDING IV, LLC, AS AGENT, AS ASSIGNEE OF MIDCAP FUNDING I, LLC",21,MIDCAP FUNDING IV LLC AS ASSIGNEE OF MIDCAP FUNDING I LLC
"MIDCAP FUNDING V, LLC, AS ADMINISTRATIVE AGENT",5,MIDCAP FUNDING V LLC
"MIDCAP FUNDING X TRUST (AS SUCCESSOR BY ASSIGNMENT FROM MIDCAP FUNDING IV TRUST, AS SUCCESSOR BY ASSIGNMENT FROM MIDCAP FINANCIAL TRUST)",30,MIDCAP FUNDING X TRUST AS SUCCESSOR BY ASSIGNMENT FROM MIDCAP FUNDING IV TRUST AS SUCCESSOR BY ASSIGNMENT FROM MIDCAP FINANCIAL TRUST
MIDDLEBURY CAPITAL LLC,3,MIDDLEBURY CAPITAL LLC
"MIDDLEBURY CAPTIAL LLC, A DELAWARE LLC, AS AGENT",3,MIDDLEBURY CAPTIAL LLC A DELAWARE LLC
MIDDLEFIELD VENTURES INC.,4,MIDDLEFIELD VENTURES INC
"MIDDLEFIELD VENTURES, INC.",2,MIDDLEFIELD VENTURES INC
MIDDLESEX SAVINGS BANK,15,MIDDLESEX SAVINGS BANK
"MIDDLESEX SAVINGS BANK, AS AGENT",1,MIDDLESEX SAVINGS BANK
MIDFIRST BANK,16,MIDFIRST BANK
MIDLAND BANK PLC (SINGAPORE BRANCH),74,MIDLAND BANK PLC SINGAPORE BRANCH
"MIDLAND LOAN SERVICES, INC.",116,MIDLAND LOAN SERVICES INC
"MIDLANTIC BANK, N.A.",1,MIDLANTIC BANK NA
MIDLANTIC NATIONAL BANK,57,MIDLANTIC NATIONAL BANK
MIDLANTIC NATIONAL BANK (AS AGENT),2,MIDLANTIC NATIONAL BANK
"MIDLANTIC NATIONAL BANK, 100 WALNUT AVE., CLARK, NJ 07066",17,MIDLANTIC NATIONAL BANK 100 WALNUT AVE CLARK NJ 07066
"MIDLANTIC NATIONAL BANK, 200 BROADACRES DRIVE, BLOOMFIELD, NJ 07003",4,MIDLANTIC NATIONAL BANK 200 BROADACRES DRIVE BLOOMFIELD NJ 07003
"MIDLANTIC NATIONAL BANK, AS AGENT",7,MIDLANTIC NATIONAL BANK
MIDTOWN MADISON MANAGEMENT LLC,24,MIDTOWN MADISON MANAGEMENT LLC
"MIDWAY AMUSEMENT GAMES, LLC",4,MIDWAY AMUSEMENT GAMES LLC
MIDWAY GAMES WEST INC.,6,MIDWAY GAMES WEST INC
MIDWEST COMMERCE BANKING COMPANY,2,MIDWEST COMMERCE BANKING CO
"MIDWEST COMMERCE BANKING COMPANY, 121 WEST FRANKLIN STREET, ELKHART, IN 46515, AN INDIANA BANKING INSTITUTION",1,MIDWEST COMMERCE BANKING CO 121 WEST FRANKLIN STREET ELKHART IN 46515 AN INDIANA BANKING INSTITUTION
"MIDWEST COMMERCE BANKING COMPANY, 121 WEST FRANKLIN STREET, ELKHART, INDIANA 46515",1,MIDWEST COMMERCE BANKING CO 121 WEST FRANKLIN STREET ELKHART INDIANA 46515
"MIGRATEC, INC.",1,MIGRATEC INC
MIHI LLC,2,MIHI LLC
MIKE'S HOLDING COMPANY,1,MIKE S HOLDING CO
MIKOHN GAMING CORPORATION D/B/A PROGRESSIVE GAMING INTERNATIONAL CORPORATION,2,MIKOHN GAMING CORP D B A PROGRESSIVE GAMING INTERNATIONAL CORP
MILACRON LLC,50,MILACRON LLC
"MILESTONE PARTNERS III, L.P.",32,MILESTONE PARTNERS III LP
"MILESTONE PARTNERS MANAGEMENT CO., LP",20,MILESTONE PARTNERS MANAGEMENT CO LP
"MILFAM I, L.P.",3,MILFAM I LP
MILFAM II L.P.,24,MILFAM II LP
"MILFAM II, L.P.",60,MILFAM II LP
"MILLENIUM FIXED INCOME, LP",3,MILLENIUM FIXED INCOME LP
MILLENNIUM CHEMICALS INC.,1,MILLENNIUM CHEMICALS INC
MILLENNIUM PETROCHEMICALS INC.,5,MILLENNIUM PETROCHEMICALS INC
MILLENNIUM SPECIALTY CHEMICALS INC.,2,MILLENNIUM SPECIALTY CHEMICALS INC
MILLENNIUM TRUST CO. LLC,80,MILLENNIUM TRUST CO LLC
"MILLER, DANIEL",2,MILLER DANIEL
"MILLER, JOHN S.",9,MILLER JOHN S
MILLON FINANCIAL SERVICES CORPORATION,2,MILLON FINANCIAL SERVICES CORP
MILWAUKEE ECONOMIC DEVELOPMENT CORPORATION,1,MILWAUKEE ECONOMIC DEVELOPMENT CORP
MINN CAPITAL LLC,1,MINN CAPITAL LLC
MINNESOTA BANK & TRUST,11,MINNESOTA BANK & TRUST
MINNESOTA MINING AND MANUFACTURING COMPANY,3,MINNESOTA MINING & MANUFACTURING CO
"MINTEC, INC.",10,MINTEC INC
MINTZ LEVIN COHN FERRIS GLOVSKY AND POPEO PC,8,MINTZ LEVIN COHN FERRIS GLOVSKY & POPEO PC
"MINTZ LEVIN COHN FERRIS GLOVSKY AND POPEO, P.C.",25,MINTZ LEVIN COHN FERRIS GLOVSKY & POPEO P C
"MISSION VENTURES AFFILIATES II, L.P.",16,MISSION VENTURES AFFILIATES II LP
"MISSION VENTURES II, L.P.",16,MISSION VENTURES II LP
MISSISSIPPI RIVER BANK,4,MISSISSIPPI RIVER BANK
MITCHELL TECHNOLOGY INVESTMENTS,40,MITCHELL TECHNOLOGY INVESTMENTS
"MITCHELL, DAVID J.",8,MITCHELL DAVID J
"MITSUBISHI BANK LIMITED, THE, NEW YORK BRANCH, AS AGENT",20,MITSUBISHI BANK LTD THE NEW YORK BRANCH
"MITSUBISHI ELECTRONICS AMERICA, INC.",3,MITSUBISHI ELECTRONICS AMERICA INC
"MITSUI & CO. (U.S.A.), INC.",1,MITSUI & CO USA INC
MITSUI & CO. INC.,1,MITSUI & CO INC
"MITSUI & CO., (U.S.A.), INC.",1,MITSUI & CO USA INC
"MITSUI & CO., (U.S.A.), INC., 200 PARK AVENUE, NEW YORK, NEW YORK 10166-0130",1,MITSUI & CO USA INC 200 PARK AVENUE NEW YORK NEW YORK 10166-0130
"MITSUI & CO., LTD.",14,MITSUI & CO LTD
"MITSUI & CO., LTD., 2-1 OHTEMACHI 1-CHOME, CHIYODA-KU, TOKYO",1,MITSUI & CO LTD 2-1 OHTEMACHI 1-CHOME CHIYODA-KU TOKYO
"MITY, INC.",9,MITY INC
"MITY-LITE, INC.",9,MITY-LITE INC
MIZRAHI TEFAHOT BANK LTD.,8,MIZRAHI TEFAHOT BANK LTD
"MIZRAHI TEFAHOT BANK, LTD.",8,MIZRAHI TEFAHOT BANK LTD
