original_name,frequency,normalized_name
INFOGEAR TECHNOLOGY CORP,1,INFOGEAR TECHNOLOGY CORP
INFOGEAR TECHNOLOGY CORPORATION,5,INFOGEAR TECHNOLOGY CORP
"INFOGRAMES INTERACTIVE, INC.",1,INFOGRAMES INTERACTIVE INC
"INFOGRAMES, INC.",1,INFOGRAMES INC
"INFOLINK SYSTEMS, INC.",4,INFOLINK SYSTEMS INC
"INFOLIO, INC.",1,INFOLIO INC
"INFOR (US), INC.",42,INFOR US INC
"INFOR GLOBAL SOLUTIONS (CHICAGO), INC.",54,INFOR GLOBAL SOLUTIONS CHICAGO INC
"INFOR GLOBAL SOLUTIONS (MASSACHUSETTS), INC.",54,INFOR GLOBAL SOLUTIONS MASSACHUSETTS INC
"INFOR GLOBAL SOLUTIONS (MICHIGAN), INC.",60,INFOR GLOBAL SOLUTIONS MICHIGAN INC
INFORMATICA CORPORATION,40,INFORMATICA CORP
INFORMATICA LLC,137,INFORMATICA LLC
"INFORMATION RESOURCES DHC, INC.",10,INFORMATION RESOURCES DHC INC
"INFORMATION RESOURCES, INC.",24,INFORMATION RESOURCES INC
"INFORMATION RESOURCES, INC. (FKA SYMPHONYIRI GROUP, INC.)",3,INFORMATION RESOURCES INC FKA SYMPHONYIRI GROUP INC
"INFORMIX SOFTWARE, INC.",2,INFORMIX SOFTWARE INC
"INFOSCAN ITALY HOLDINGS, INC.",17,INFOSCAN ITALY HOLDINGS INC
INFOSPACE HOLDINGS LLC,34,INFOSPACE HOLDINGS LLC
"INFOSPACE, INC.",12,INFOSPACE INC
"INFOTONICS TECHNOLOGY CENTER, INC.",2,INFOTONICS TECHNOLOGY CENTER INC
INFOTRON SYSTEMS CORPORATION,9,INFOTRON SYSTEMS CORP
"INFRAMETRICS, INC.",1,INFRAMETRICS INC
INFUSION ACQUISITION CORP.,1,INFUSIONACQUISITION CORP
ING FURMAN SELZ INVESTORS III LP,3,ING FURMAN SELZ INVESTORS III LP
INGALLS & SNYDER LLC,67,INGALLS & SNYDER LLC
INGENIO HOLDINGS CORP.,3,INGENIO HOLDINGS CORP
INGENIOUS DESIGNS LLC,9,INGENIOUS DESIGNS LLC
"INGENIOUS DESIGNS, LLC",6,INGENIOUS DESIGNS LLC
"INGERSOLL-RAND INDUSTRIAL U.S., INC.",84,INGERSOLL-RAND INDUSTRIAL US INC
INGEVITY CORPORATION,25,INGEVITY CORP
"INGEVITY SOUTH CAROLINA, LLC",25,INGEVITY SOUTH CAROLINA LLC
"INGRAIN, INC.",15,INGRAIN INC
INGREDION INCORPORATED,11,INGREDION INC
"INGURAN, LLC",3,INGURAN LLC
INHALE THERAPEUTIC SYSTEMS,3,INHALE THERAPEUTIC SYSTEMS
"INHERIS BIOPHARMA, INC.",15,INHERIS BIOPHARMA INC
"INHERIS PHARMACEUTICALS, INC.",15,INHERIS PHARMACEUTICALS INC
"INHOLD, LLC",5,INHOLD LLC
"INIZIATIVE MARITTIME 1991, S.R.L.",49,INIZIATIVE MARITTIME 1991 SRL
INJURY SCIENCES LLC,1,INJURY SCIENCES LLC
"INKINE PHARMACEUTICAL COMPANY, INC.",6,INKINE PHARMACEUTICAL CO INC
INKTOMI CORP,5,INKTOMI CORP
INKTOMI CORPORATION,5,INKTOMI CORP
"INLAND WATERS POLLUTION CONTROL, INC.",4,INLAND WATERS POLLUTION CONTROL INC
"INLINER TECHNOLOGIES, LLC",67,INLINER TECHNOLOGIES LLC
"INNER DYNE, INC.",5,INNER DYNE INC
"INNERCOOL THERAPIES, INC.",76,INNERCOOL THERAPIES INC
INNERDYNE INC.,1,INNERDYNE INC
"INNERDYNE, INC.",8,INNERDYNE INC
"INNERWIRELESS, INC., A DELAWARE CORPORATION",2,INNERWIRELESS INC A DELAWARE CORP
INNLINK LLC,4,INNLINK LLC
"INNOCOR, INC.",26,INNOCOR INC
"INNOGRAPHY, INC.",7,INNOGRAPHY INC
"INNOPHARMA, INC.",6,INNOPHARMA INC
"INNOPHOS, INC,",2,INNOPHOS INC
"INNOPHOS, INC.",61,INNOPHOS INC
"INNOPHOS, LLC",28,INNOPHOS LLC
INNOTAS,8,INNOTAS
"INNOTECH, INC.",1,INNOTECH INC
"INNOTEQ, INC.",27,INNOTEQ INC
"INNOTRAC, L.P.",8,INNOTRAC LP
"INNOVACON, INC. (FKA APPLIED BIOTECH, INC. OR FKA AMEDITECH INC.)",238,INNOVACON INC FKA APPLIED BIOTECH INC OR FKA AMEDITECH INC
"INNOVACON, INC., A DELAWARE CORPORATION",40,INNOVACON INC A DELAWARE CORP
"INNOVANCE, INC.",48,INNOVANCE INC
INNOVAQUARTZ INCORPORATED,5,INNOVAQUARTZ INC
"INNOVATIONS RESEARCH, LLC, A DELAWARE LIMITED LIABILITY COMPANY",40,INNOVATIONS RESEARCH LLC A DELAWARE LTD LIABILITY CO
INNOVATIVE DISPLAY TECHNOLOGIES LLC,3662,INNOVATIVE DISPLAY TECHNOLOGIES LLC
"INNOVATIVE DRUG DELIVERY SYSTEMS, INC.",6,INNOVATIVE DRUG DELIVERY SYSTEMS INC
"INNOVATIVE ERGONOMIC SOLUTIONS, LLC",1,INNOVATIVE ERGONOMIC SOLUTIONS LLC
INNOVATIVE GAMING CORPORATION OF AMERICA,1,INNOVATIVE GAMING CORP OF AMERICA
INNOVATIVE HEARTH PRODUCTS LLC,32,INNOVATIVE HEARTH PRODUCTS LLC
"INNOVATIVE HOME PRODUCTS, INC.",5,INNOVATIVE HOME PRODUCTS INC
"INNOVATIVE METALS FABRICATION, INC.",14,INNOVATIVE METALS FABRICATION INC
"INNOVATIVE MICRO TECHNOLOGY, INC.",2,INNOVATIVE MICRO TECHNOLOGY INC
"INNOVATIVE MOBILITY, LLC, A FLORIDA LIMITED LIABILITY COMPANY",40,INNOVATIVE MOBILITY LLC A FLORIDA LTD LIABILITY CO
INNOVATIVE MOLDING,220,INNOVATIVE MOLDING
"INNOVATIVE MOLDING, A CALIFORNIA CORPORATION",1,INNOVATIVE MOLDING A CALIFORNIA CORP
"INNOVATIVE OFFICE PRODUCTS, LLC",1,INNOVATIVE OFFICE PRODUCTS LLC
"INNOVATIVE PRODUCT ACHIEVEMENTS, LLC",4,INNOVATIVE PRODUCT ACHIEVEMENTS LLC
INNOVATIVE RESCUE SYSTEMS LLC,3,INNOVATIVE RESCUE SYSTEMS LLC
"INNOVATIVE RESEARCH TECHNOLOGIES, LLC",4,INNOVATIVE RESEARCH TECHNOLOGIES LLC
"INNOVATIVE SPINAL TECHNOLOGIES, INC.",30,INNOVATIVE SPINAL TECHNOLOGIES INC
INNOVATIVE SYSTEMS GMBH NAVIGATION-MULTIMEDIA,296,INNOVATIVE SYSTEMS GMBH NAVIGATION-MULTIMEDIA
INNOVATIVE WATER CARE GLOBAL CORPORATION,134,INNOVATIVE WATER CARE GLOBAL CORP
"INNOVATIVE WATER CARE, LLC",839,INNOVATIVE WATER CARE LLC
"INNOVATUS LIFE SCIENCES LENDING FUND I, LP",395,INNOVATUS LIFE SCIENCES LENDING FUND I LP
"INNOVEDA, INC.",3,INNOVEDA INC
"INNOVET, INC.",2,INNOVET INC
"INNOVEX DOWNHOLE SOLUTIONS, INC.",2,INNOVEX DOWNHOLE SOLUTIONS INC
"INNOVEX TECHNOLOGIES, INC.",1,INNOVEX TECHNOLOGIES INC
"INNOVIR LABORATORIES, INC., A CORP. OF DE",4,INNOVIR LABORATORIES INC A CORP OF DE
INNOVISION CORPORATION,1,INNOVISION CORP
"INNOVUS PHARMACEUTICALS, INC.",3,INNOVUS PHARMACEUTICALS INC
INO THERAPEUTICS LLC,92,INO THERAPEUTICS LLC
"INO THERAPEUTICS, LLC",1,INO THERAPEUTICS LLC
"INOGEN, INC.",10,INOGEN INC
INOPAK LTD.,16,INOPAK LTD
"INOTIV, INC. (F/K/A BIOANALYTICAL SYSTEMS, INC.)",7,INOTIV INC F K A BIOANALYTICAL SYSTEMS INC
"INOVALON, INC.",11,INOVALON INC
INOVIA TELECOMS LTD.,6,INOVIA TELECOMS LTD
"INOVO, INC.",8,INOVO INC
"INPLAY TECHNOLOGIES, INC.",1,INPLAY TECHNOLOGIES INC
INRANGE DEVELOPMENT CORPORATION,17,INRANGE DEVELOPMENT CORP
INRANGE DEVELOPMENT CORPORATION (DE CORPORATION),17,INRANGE DEVELOPMENT CORP DE CORP
INRANGE TECHNOLOGIES CORPORATION,1124,INRANGE TECHNOLOGIES CORP
INREGEN,3,INREGEN
"INRIX, INC.",1,INRIX INC
"INSCOPIX, INC.",2,INSCOPIX INC
INSEEGO CORP.,27,INSEEGO CORP
"INSEEGO NORTH AMERICA, LLC",31,INSEEGO NORTH AMERICA LLC
"INSEEGO NORTH AMERICA, LLC F/K/A FEENEY WIRELESS, INC.",39,INSEEGO NORTH AMERICA LLC F K A FEENEY WIRELESS INC
"INSEEGO NORTH AMERICA, LLC F/K/A FEENEY WIRELESS, LLC",3,INSEEGO NORTH AMERICA LLC F K A FEENEY WIRELESS LLC
"INSEEGO WIRELESS, INC.",27,INSEEGO WIRELESS INC
"INSELBERG INTERACTIVE, LLC",1,INSELBERG INTERACTIVE LLC
INSIDE SECURE,40,INSIDE SECURE
INSIGHT BLOCKER LLC,692,INSIGHT BLOCKER LLC
INSIGHT CAPITAL LLC,692,INSIGHT CAPITAL LLC
INSIGHT COMMUNICATIONS COMPANY LLC,692,INSIGHT COMMUNICATIONS CO LLC
"INSIGHT COMMUNICATIONS COMPANY, L.P",692,INSIGHT COMMUNICATIONS CO LP
"INSIGHT COMMUNICATIONS MIDWEST, LLC",692,INSIGHT COMMUNICATIONS MIDWEST LLC
"INSIGHT COMMUNICATIONS OF CENTRAL OHIO, LLC",692,INSIGHT COMMUNICATIONS OF CENTRAL OHIO LLC
"INSIGHT COMMUNICATIONS OF KENTUCKY, L.P.",692,INSIGHT COMMUNICATIONS OF KENTUCKY LP
"INSIGHT INTERACTIVE, LLC",692,INSIGHT INTERACTIVE LLC
"INSIGHT KENTUCKY CAPITAL, LLC",692,INSIGHT KENTUCKY CAPITAL LLC
"INSIGHT KENTUCKY PARTNERS I, L.P.",692,INSIGHT KENTUCKY PARTNERS I LP
"INSIGHT KENTUCKY PARTNERS II, L.P.",692,INSIGHT KENTUCKY PARTNERS II LP
"INSIGHT MIDWEST HOLDINGS, LLC",692,INSIGHT MIDWEST HOLDINGS LLC
"INSIGHT MIDWEST, L.P.",692,INSIGHT MIDWEST LP
INSIGHT PHARMACEUTICALS LLC,8,INSIGHT PHARMACEUTICALS LLC
"INSIGHT PHARMACEUTICALS LLC, AS GRANTOR",6,INSIGHT PHARMACEUTICALS LLC AS GRANTOR
"INSIGHT PHONE OF INDIANA, LLC",692,INSIGHT PHONE OF INDIANA LLC
"INSIGHT PHONE OF KENTUCKY, LLC",692,INSIGHT PHONE OF KENTUCKY LLC
"INSIGHT PHONE OF OHIO, LLC",692,INSIGHT PHONE OF OHIO LLC
INSIGNIA SOLUTIONS PLC,6,INSIGNIA SOLUTIONS PLC
INSILCO CORPORATION,3,INSILCO CORP
INSILCO CORPORATION A CORP. OF DELAWARE,1,INSILCO CORPORATIONA CORP OF DELAWARE
INSILCO HEALTHCARE MANAGEMENT COMPANY,4,INSILCO HEALTHCARE MANAGEMENT CO
"INSILCO TECHNOLOGIES, INC.",4,INSILCO TECHNOLOGIES INC
INSITE VISION INCORPORATED,115,INSITE VISION INC
"INSITE VISION, INC.",18,INSITE VISION INC
INSMED INCORPORATED,72,INSMED INC
INSO CORPORATION,3,INSO CORP
INSO PROVIDENCE CORPORATION,3,INSO PROVIDENCE CORP
"INSPECTRON, INC.",9,INSPECTRON INC
"INSPIRED BEAUTY BRANDS HOLDINGS, INC.",4,INSPIRED BEAUTY BRANDS HOLDINGS INC
"INSPIRED BEAUTY BRANDS, INC.",4,INSPIRED BEAUTY BRANDS INC
"INSTAMED COMMUNICATIONS, LLC",8,INSTAMED COMMUNICATIONS LLC
"INSTANT BRANDS HOLDINGS INC. (F/K/A CORELLE BRANDS HOLDINGS INC., F/K/A WKI HOLDING COMPANY, INC.)",1,INSTANT BRANDS HOLDINGS INC F K A CORELLE BRANDS HOLDINGS INC F K A WKI HOLDING CO INC
INSTANT BRANDS INC.,1,INSTANT BRANDS INC
INSTANT POWER CORPORATION,12,INSTANT POWER CORP
"INSTANT TECHNOLOGIES, INC.",288,INSTANT TECHNOLOGIES INC
"INSTANT TECHNOLOGIES, INC., A VIRGINIA CORPORATION",40,INSTANT TECHNOLOGIES INC A VIRGINIA CORP
"INSTANTLY, INC.",1,INSTANTLY INC
"INSTERA, INC.",1,INSTERA INC
"INSTITIT KATALIZA IMENI G.K. BORESKOVA SIBIRSKOGO OTDELENIA ROSSIISKOI AKADEMII NAUK, AS GRANTOR",137,INSTITIT KATALIZA IMENI G K BORESKOVA SIBIRSKOGO OTDELENIA ROSSIISKOI AKADEMII NAUK AS GRANTOR
"INSTITUTE FOR RADIOLOGICAL IMAGE SCIENCES, INC.",2,INSTITUTE FOR RADIOLOGICAL IMAGE SCIENCES INC
"INSTITUTE FOR RADIOLOGICAL IMAGES SCIENCES, INC.",2,INSTITUTE FOR RADIOLOGICAL IMAGES SCIENCES INC
INSTITUTIONAL SHAREHOLDER SERVICES INC.,18,INSTITUTIONAL SHAREHOLDER SERVICES INC
INSTRON ASIA LIMITED,2,INSTRONASIA LTD
INSTRON CORPORATION,10,INSTRON CORP
"INSTRON JAPAN COMPANY, LTD.",2,INSTRON JAPAN CO LTD
INSTRON STRUCTURAL TESTING SYSTEMS CORP.,2,INSTRON STRUCTURAL TESTING SYSTEMS CORP
INSTRUMENTARIUM CORPORATION,2,INSTRUMENTARIUM CORP
INSTRUMENTATION LABORATORY SPA,1,INSTRUMENTATION LABORATORY SPA
"INSTRUMENTATION METRICS, INC.",16,INSTRUMENTATION METRICS INC
INSULATING MATERIALS INCORPORATED,82,INSULATING MATERIALS INC
"INSULATING MATERIALS INCORPORATED, A CORP. OF NY",10,INSULATING MATERIALS INC A CORP OF NY
"INSULATING MATERIALS, INCORPORATED",70,INSULATING MATERIALS INC
INSULET CORPORATION,57,INSULET CORP
"INSYNC SOFTWARE, INC.",110,INSYNC SOFTWARE INC
"INSYNC SYSTEMS, INC.",1,INSYNC SYSTEMS INC
"INSYNC, INC.",70,INSYNC INC
INTAERO LTD.,31,INTAERO LTD
"INTANK SERVICES, INC.",15,INTANK SERVICES INC
"INTANK SERVICES, INC. (A MARYLAND CORP.)",15,INTANK SERVICES INC A MARYLAND CORP
"INTANK TECHNOLOGY, INC.",15,INTANK TECHNOLOGY INC
"INTANK TECHNOLOGY, INC. (A DELAWARE CORP.)",12,INTANK TECHNOLOGY INC A DELAWARE CORP
"INTANK, INC.",15,INTANK INC
"INTANK, INC. ( A MARYLAND CORP.)",3,INTANK INC A MARYLAND CORP
"INTANK, INC. (A MARYLAND CORP.)",12,INTANK INC A MARYLAND CORP
"INTANK, TECHNOLOGY, INC. (A DELAWARE CORP.)",3,INTANK TECHNOLOGY INC A DELAWARE CORP
INTARCIA IRELAND LIMITED,18,INTARCIA IRELAND LTD
"INTARCIA THERAPEUTICS, INC.",254,INTARCIA THERAPEUTICS INC
INTECHRA LLC,1,INTECHRA LLC
"INTEGENX, INC.",11,INTEGENX INC
"INTEGRAL SYSTEMS, INC.",6,INTEGRAL SYSTEMS INC
"INTEGRAL VISION, INC.",20,INTEGRAL VISION INC
"INTEGRAL VISION, INC., FORMERLY, MEDAR, INC., A MICHIGAN CORPORATION",21,INTEGRAL VISION INC FORMERLY MEDAR INC A MICHIGAN CORP
INTEGRAPH CORPORATION,90,INTEGRAPH CORP
"INTEGRATED BIOMETRIC TECHNOLOGY, LLC",24,INTEGRATED BIOMETRIC TECHNOLOGY LLC
"INTEGRATED CIRCUIT SYSTEMS, INC.",7,INTEGRATED CIRCUIT SYSTEMS INC
"INTEGRATED DEFENSE TECHNOLOGIES, INC.",4,INTEGRATED DEFENSE TECHNOLOGIES INC
"INTEGRATED DEVICE TECHNOLOGY, INC.",1285,INTEGRATED DEVICE TECHNOLOGY INC
"INTEGRATED DISPENSE SOLUTIONS, LLC",168,INTEGRATED DISPENSE SOLUTIONS LLC
"INTEGRATED DNA TECHNOLOGIES, INC.",10,INTEGRATED DNA TECHNOLOGIES INC
"INTEGRATED PHYSICIAN SYSTEMS, L.L.C.",4,INTEGRATED PHYSICIAN SYSTEMS LLC
INTEGRATED PROCESS EQUIPMENT,8,INTEGRATED PROCESS EQUIPMENT
INTEGRATED PROCESS EQUIPMENT CORP.,8,INTEGRATED PROCESS EQUIPMENT CORP
"INTEGRATED PRODUCTION SERVICES, INC.",38,INTEGRATED PRODUCTION SERVICES INC
"INTEGRATED SURGICAL SYSTEMS, INC.",3,INTEGRATED SURGICAL SYSTEMS INC
"INTEGRATED TECHNOLOGIES AND SYSTEMS, INC.",2,INTEGRATED TECHNOLOGIES & SYSTEMS INC
"INTEGRATION MANAGEMENT, INC.",1,INTEGRATION MANAGEMENT INC
INTEGRIEN CORPORATION,10,INTEGRIEN CORP
"INTEGRIEN CORPORATION, INC.",2,INTEGRIEN CORP INC
"INTEGRITY DELAWARE, LLC",1,INTEGRITY DELAWARE LLC
INTEGRITY IMPLANTS INC.,2,INTEGRITY IMPLANTS INC
"INTEGRITY INDUSTRIES, INC.",12,INTEGRITY INDUSTRIES INC
INTEKRIN THERAPEUTICS INC.,179,INTEKRIN THERAPEUTICS INC
INTELECTRON INCORPORATED,2,INTELECTRON INC
INTELICIOAT TECHNOLOGIES IMAGE PRODUCTS PORTLAND LLC,1,INTELICIOAT TECHNOLOGIES IMAGE PRODUCTS PORTLAND LLC
INTELICOAT TECHNOLOGIES IMAGE PRODUCTS PORTLAND LLC,2,INTELICOAT TECHNOLOGIES IMAGE PRODUCTS PORTLAND LLC
INTELICOAT TECHNOLOGIES IMAGE PRODUCTS S. HADLEY LLC,3,INTELICOAT TECHNOLOGIES IMAGE PRODUCTS S HADLEY LLC
"INTELLECT NEUROSCIENCES, INC.",9,INTELLECT NEUROSCIENCES INC
"INTELLECTUAL PROPERTIES AND TECHNOLOGY, INC",1,INTELLECTUAL PROPERTIES & TECHNOLOGY INC
"INTELLECTUAL PROPERTIES AND TECHNOLOGY, INC.",2,INTELLECTUAL PROPERTIES & TECHNOLOGY INC
"INTELLECTUAL PROPERTY INTERNATIONAL, INC.",2,INTELLECTUAL PROPERTY INTERNATIONAL INC
INTELLI-CHECK INC.,1,INTELLI-CHECK INC
"INTELLI-CHECK, INC.",1,INTELLI-CHECK INC
"INTELLIBED, LLC",21,INTELLIBED LLC
"INTELLICALL, INC.",20,INTELLICALL INC
"INTELLICALL, INC. A CORPORATION OF DELAWARE",11,INTELLICALL INC A CORP OF DELAWARE
"INTELLICARD INTERNATIONAL, INC.",2,INTELLICARD INTERNATIONAL INC
"INTELLICHECK MOBILISA, INC.",13,INTELLICHECK MOBILISA INC
"INTELLICHECK, INC.",13,INTELLICHECK INC
"INTELLICORP, INC.",3,INTELLICORP INC
"INTELLIDEN, INC.",185,INTELLIDEN INC
INTELLIGENT INTELLECTUAL PROPERTY HOLDINGS 2 LLC,73,INTELLIGENT INTELLECTUAL PROPERTY HOLDINGS 2 LLC
INTELLIGENT INTELLECTUAL PROPERTY HOLDINGS LLC,23,INTELLIGENT INTELLECTUAL PROPERTY HOLDINGS LLC
INTELLIGENT MACHINES CORPORATION,1,INTELLIGENT MACHINES CORP
"INTELLIGENT MEDICINE, INC.",2,INTELLIGENT MEDICINE INC
"INTELLIGENT OBSERVATION, INC",1,INTELLIGENT OBSERVATION INC
"INTELLIGENT RESULTS, INC.",662,INTELLIGENT RESULTS INC
"INTELLIGENT RESULTS, INC. (K/N/A FIRST DATA SOLUTIONS, INC.)",826,INTELLIGENT RESULTS INC K NA FIRST DATA SOLUTIONS INC
"INTELLIGRATED SYSTEMS, LLC",1,INTELLIGRATED SYSTEMS LLC
INTELLIHOT INC.,2,INTELLIHOT INC
"INTELLINET TECHNOLOGIES, INC.",2,INTELLINET TECHNOLOGIES INC
"INTELLIPAPER, LLC",2,INTELLIPAPER LLC
"INTELLISIST, INC.",7986,INTELLISIST INC
INTELSAT CORPORATION,2,INTELSAT CORP
INTELSAT GLOBAL SERVICE CORPORATION,5,INTELSAT GLOBAL SERVICE CORP
INTELSAT GLOBAL SERVICE LLC,3,INTELSAT GLOBAL SERVICE LLC
INTELSAT US LLC,1,INTELSAT US LLC
"INTER ACT ELECTRONIC MARKETING, INC.",2,INTER ACT ELECTRONIC MARKETING INC
INTER-AMERICAN CONTROL DATA CORPORATION,22,INTER-AMERICAN CONTROL DATA CORP
INTER-CITY PRODUCTS CORPORATION (USA),5,INTER-CITY PRODUCTS CORP USA
INTER-MED INC.,1,INTER-MED INC
"INTER-MED, INC.",1,INTER-MED INC
"INTER-TEL (DELAWARE) INC., FKA INTER-TEL, INCORPORATED",72,INTER-TEL DELAWARE INC FKA INTER-TEL INC
"INTER-TEL (DELAWARE), INC. F/K/A INTER-TEL, INC.",40,INTER-TEL DELAWARE INC F K A INTER-TEL INC
"INTER-TEL, INC.",1,INTER-TEL INC
"INTERACT ACCESSORIES, INC.",18,INTERACT ACCESSORIES INC
INTERACTIONS CORPORATION,124,INTERACTIONS CORP
INTERACTIONS LLC,459,INTERACTIONS LLC
"INTERACTIVE CABLE SERVICES, LLC",692,INTERACTIVE CABLE SERVICES LLC
"INTERACTIVE CHANNEL, INC.",4,INTERACTIVE CHANNEL INC
INTERACTIVE DATA CORPORATION,4,INTERACTIVE DATA CORP
INTERACTIVE DATA CORPORATION AS SUCCESSOR IN INTEREST TO DATA BROADCASTING CORPORATION,1,INTERACTIVE DATA CORPORATIONAS SUCCESSOR IN INTEREST TO DATA BROADCASTING CORP
"INTERACTIVE DATA CORPORATION, AS GRANTOR",4,INTERACTIVE DATA CORP AS GRANTOR
"INTERACTIVE DATA CORPORATION, SUCCESSOR TO DATA BROADCASTING CORPORATION",2,INTERACTIVE DATA CORP SUCCESSOR TO DATA BROADCASTING CORP
INTERACTIVE DATA PRICING AND REFERENCE DATA LLC,2,INTERACTIVE DATA PRICING & REFERENCE DATA LLC
"INTERACTIVE DATA PRICING AND REFERENCE DATA, INC.",2,INTERACTIVE DATA PRICING & REFERENCE DATA INC
"INTERACTIVE DATA PRICING AND REFERENCE DATA, LLC, A DE LLC, AS GRANTOR",2,INTERACTIVE DATA PRICING & REFERENCE DATA LLC A DE LLC AS GRANTOR
"INTERACTIVE INTELLIGENCE GROUP, INC.",67,INTERACTIVE INTELLIGENCE GROUP INC
INTERACTIVE PICTURES CORPORATION,24,INTERACTIVE PICTURES CORP
"INTERACTIVE TECHNOLOGIES, INC.",2,INTERACTIVE TECHNOLOGIES INC
"INTERAGENCY, INC.",249,INTERAGENCY INC
"INTERAMERICAN ZINC, INC.",2,INTERAMERICAN ZINC INC
"INTERAND CORPORATION, (A DE. CORP.)",2,INTERAND CORP A DE CORP
"INTERAND CORPORATION, A CORP. OF DE",2,INTERAND CORP A CORP OF DE
"INTERAND CORPORATION, A DE CORP.",2,INTERAND CORP A DE CORP
"INTERCALL TELECOM VENTURES, LLC",17,INTERCALL TELECOM VENTURES LLC
"INTERCALL, INC",9,INTERCALL INC
"INTERCALL, INC.",22,INTERCALL INC
"INTERCEPT PHARMACEUTICALS, INC.",47,INTERCEPT PHARMACEUTICALS INC
INTERCO INCORPORATED,43,INTERCO INC
INTERCO INCORPORATED A CORP. OF DELAWARE,9,INTERCO INC A CORP OF DELAWARE
"INTERCO INCORPORATED, A CORP. OF DE, AND SUCH SUBSIDIARIES LISTED AS: BROYHILL FURNITURE INDUSTRIES, INC.; CONVERSE INC.; AND LANE COMPANY, INCORPORATED, THE",11,INTERCO INC A CORP OF DE & SUCH SUBSIDIARIES LISTED AS BROYHILL FURNITURE INDUSTRIES INC CONVERSE INC & LANE CO INC
"INTERCO INCORPORATED, A DE CORP.",7,INTERCO INC A DE CORP
"INTERCO SUBSIDIARY, INC.",7,INTERCO SUBSIDIARY INC
"INTERCO SUBSIDIARY, INC., A CORP. OF DE.",12,INTERCO SUBSIDIARY INC A CORP OF DE
"INTERCONNECTION PRODUCTS INCORPORATED, A CORP. OF OH",2,INTERCONNECTION PRODUCTS INC A CORP OF OH
"INTERCONNECTIONS, INC.",16,INTERCONNECTIONS INC
INTERDYNE COMPANY,1,INTERDYNE CO
INTEREQUITY CAPITAL PARTNERS L.P.,1,INTEREQUITY CAPITAL PARTNERS LP
"INTERFACE INVESTMENTS, INC.",1,INTERFACE INVESTMENTS INC
"INTERFACE LINX, LLC",2,INTERFACE LINX LLC
"INTERFACE SEALING SOLUTIONS, INC.",5,INTERFACE SEALING SOLUTIONS INC
"INTERFACE SOLUTIONS, INC",1,INTERFACE SOLUTIONS INC
"INTERFACE SOLUTIONS, INC.",9,INTERFACE SOLUTIONS INC
"INTERFACE SOLUTIONS, INC. (SUCCESSOR BY MERGER TO OPCO MERGER SUB CO.)",5,INTERFACE SOLUTIONS INC SUCCESSOR BY MERGER TO OPCO MERGER SUB CO
"INTERFACE, INC.",214,INTERFACE INC
"INTERFACEFABRIC, INC.",34,INTERFACEFABRIC INC
INTERFACES INDUSTRIA E COMERCIA DE COSMETICOS LTDA,75,INTERFACES INDUSTRIA E COMERCIA DE COSMETICOS LTDA
"INTERFLEX CORPORATION, 1050 PERIMETER RD., MANCHESTER, NH., A CORP. OF NH.",1,INTERFLEX CORP 1050 PERIMETER RD MANCHESTER NH A CORP OF NH
"INTERGRAPH (ITALIA), LLC",312,INTERGRAPH ITALIA LLC
"INTERGRAPH ASIA PACIFIC, INC.",312,INTERGRAPH ASIA PACIFIC INC
"INTERGRAPH CHINA, INC.",312,INTERGRAPH CHINA INC
"INTERGRAPH COMPUTER SYSTEMS HOLDING, INC.",136,INTERGRAPH COMPUTER SYSTEMS HOLDING INC
INTERGRAPH COPORATION,1,INTERGRAPH COPORATION
INTERGRAPH CORPORATION,620,INTERGRAPH CORP
INTERGRAPH DC CORPORATION - SUBSIDIARY 3,312,INTERGRAPH DC CORP - SUBSIDIARY 3
"INTERGRAPH DISC, INC.",312,INTERGRAPH DISC INC
"INTERGRAPH EUROPEAN MANUFACTURING, LLC",312,INTERGRAPH EUROPEAN MANUFACTURING LLC
INTERGRAPH HARDWARE TECHNOLOGIES COMPANY,136,INTERGRAPH HARDWARE TECHNOLOGIES CO
INTERGRAPH HOLDING COMPANY (F/K/A COBALT HOLDING COMPANY),176,INTERGRAPH HOLDING CO F K A COBALT HOLDING CO
"INTERGRAPH PP&M US HOLDING, INC.",176,INTERGRAPH PP & M US HOLDING INC
INTERGRAPH PROPERTIES COMPANY,136,INTERGRAPH PROPERTIES CO
INTERGRAPH SERVICES COMPANY,312,INTERGRAPH SERVICES CO
INTERGRAPH SOFTWARE TECHNOLOGIES COMPANY,136,INTERGRAPH SOFTWARE TECHNOLOGIES CO
INTERGRAPH TECHNOLOGIES COMPANY,176,INTERGRAPH TECHNOLOGIES CO
INTERLAKE ACQUISITION CO.,2,INTERLAKE ACQUISITION CO
"INTERLAKE MATERIAL HANDLING, INC.",6,INTERLAKE MATERIAL HANDLING INC
"INTERLEAF CANADA INC., (A CORP. OF CANADA)",1,INTERLEAF CANADA INC A CORP OF CANADA
"INTERLEAF SECURITIES CORPORATION, (A MA CORP.)",1,INTERLEAF SECURITIES CORP A MA CORP
"INTERLEAF, INC., (A MA CORP.)",1,INTERLEAF INC A MA CORP
INTERLEUKIN GENETICS INC.,9,INTERLEUKIN GENETICS INC
"INTERLEUKIN GENETICS, INC.",21,INTERLEUKIN GENETICS INC
"INTERLINK COMMUNICATIONS PARTNERS, LLC",692,INTERLINK COMMUNICATIONS PARTNERS LLC
