original_name,frequency,normalized_name
"GAMMA OPPOURTUNITY CAPITAL PARTNERS, LP CLASS A",3,GAMMA OPPOURTUNITY CAPITAL PARTNERS LP CLASS A
"GARDEN STATE LIFE SCIENCES VENTURE FUND, L.P.",3,GARDEN STATE LIFE SCIENCES VENTURE FUND LP
"GARMARK PARTNERS II, L.P. C/O GARMARK ADVISORS II L.L.C.",3,GARMARK PARTNERS II LP C O GARMARK ADVISORS II LLC
GATX CAITAL CORPORATION,3,GATX CAITAL CORP
GATX CAPITOL CORPORATION,3,GATX CAPITOL CORP
GATX EUROPEAN TECHNOLOGY VENTURES,3,GATX EUROPEAN TECHNOLOGY VENTURES
GATX/FINANCIAL CORPORATION,3,GATX FINANCIAL CORP
"GENENCOR INTERNATIONAL, INC.",3,GENENCOR INTERNATIONAL INC
GENERAL BANK,3,GENERAL BANK
GENERAL MOTORS ACCEPTANCE CORPORATION OF CANADA LIMITED,3,GENERAL MOTORS ACCEPTANCE CORP OF CANADA LTD
GENERAL TIRE & RUBBER COMPANY THE,3,GENERAL TIRE & RUBBER CO
"GENERATE PPL SPV I, LLC",3,GENERATE PPL SPV I LLC
"GENVEC, INC.",3,GENVEC INC
"GLADNEY, DAN W.",3,GLADNEY DAN W
GMEDELAWARE 2 LLC,3,GMEDELAWARE 2 LLC
"GOLDEN SPRINGS DEVELOPMENT COMPANY, LLC",3,GOLDEN SPRINGS DEVELOPMENT CO LLC
"GOLDMAN SACHS CREDIT PARTNERS, L.P.; AS ADMINISTRATIVE AGENT FOR THE SECOND LIEN TERM LENDERS",3,GOLDMAN SACHS CREDIT PARTNERS LP FOR THE SECOND LIEN TERM LENDERS
"GOLDMAN SACHS LENDING PARTNERS LLC, AS ADMINISTRATIVE AGENT",3,GOLDMAN SACHS LENDING PARTNERS LLC
GOLUB CAPITAL INCORPORATED,3,GOLUB CAPITAL INC
"GOOGLE VENTURES 2012, L.P.",3,GOOGLE VENTURES 2012 LP
"GR MATCH, LLC",3,GR MATCH LLC
"GRACE BROTHERS, LTD.",3,GRACE BROTHERS LTD
"GREATER BAY VENTURE BANKING, A DIVISION OF GREATER BAY BANK N.A.",3,GREATER BAY VENTURE BANKING A DIVISION OF GREATER BAY BANK NA
"GREENBERG, SANDORD DEAN",3,GREENBERG SANDORD DEAN
"GREENLEAF CAPITAL, INC.",3,GREENLEAF CAPITAL INC
GREENSILL CAPITAL (UK) LIMITED,3,GREENSILL CAPITAL UK LTD
"GREYROCK BUSINESS CREDIT, A DIVISION OF NATIONSCREDIT COMMERCIAL CORPORATON",3,GREYROCK BUSINESS CREDIT A DIVISION OF NATIONSCREDIT COMMERCIAL CORPORATON
"GRUNFELD, AARON A",3,GRUNFELD AARONA
"GUNNALLEN FINANCIAL, INC.",3,GUNNALLEN FINANCIAL INC
"H&R GROUP US, INC.",3,H & R GROUP US INC
"HAMILTON APEX TECHNOLOGY VENTURES, L.P.",3,HAMILTONAPEX TECHNOLOGY VENTURES LP
HAMILTON SUNDSTRAND CORPORATION,3,HAMILTON SUNDSTRAND CORP
"HANDLER REVOCABLE TRUST, BRAD HANDLER, TRUSTEE",3,HANDLER REVOCABLE TRUST BRAD HANDLER TRUSTEE
"HANSON, JOHN O.",3,HANSON JOHN O
HARMAN BECKER AUTOMOTIVE SYSTEMS GMBH,3,HARMAN BECKER AUTOMOTIVE SYSTEMS GMBH
"HARRIS & HARRIS GROUP, INC.",3,HARRIS & HARRIS GROUP INC
HARRIS TRUST AND SAVINGS BANK AS ADMINISTRATIVE AGENT,3,HARRIS TRUST & SAVINGS BANK
"HARRIS TRUST AND SAVINGS BANK, AS ADM. AGENT",3,HARRIS TRUST & SAVINGS BANK AS ADM AGENT
"HARRIS, HAROLD L.",3,HARRIS HAROLD L
"HARROW HEALTH, INC.",3,HARROW HEALTH INC
"HARRY SAUER - JUDY SAUER, JT TEN",3,HARRY SAUER - JUDY SAUER JT TEN
"HAYDEN, MATTHEW",3,HAYDEN MATTHEW
"HAYFIN SERVICES LLP, AS ADMINISTRATIVE AGENT",3,HAYFIN SERVICES LLP
HELLER FINANCIAL INC,3,HELLER FINANCIAL INC
"HELLER FINANCIAL, INC., 101 PARK AVE., NEW YORK, N.Y. 10178, A CORP. OF DE",3,HELLER FINANCIAL INC 101 PARK AVE NEW YORK N Y 10178 A CORP OF DE
"HELLER FINANCIAL, INC., A CORP. OF DELAWARE",3,HELLER FINANCIAL INC A CORP OF DELAWARE
"HELLER FINANCIAL, INC., A DE. CORP.",3,HELLER FINANCIAL INC A DE CORP
"HELLER FINANCIAL, INC., AS ADMINISTRATIVE AGENT",3,HELLER FINANCIAL INC
"HEWLETT-PACKARD DEVELOPMENT COMPANY, L.P.",3,HEWLETT-PACKARD DEVELOPMENT CO LP
HOME FEDERAL SAVINGS BANK,3,HOME FEDERAL SAVINGS BANK
"HORIZON TECHNOLOGY FUNDING COMPANY, LLC",3,HORIZON TECHNOLOGY FUNDING CO LLC
"HORVATH, NATHAN A.",3,HORVATH NATHANA
"HOUSEHOLD COMMERCIAL FINANCIAL SERVICES, INC., 2700 SANDERS ROAD PROSPECT HEIGHTS, ILLINOIS 60070",3,HOUSEHOLD COMMERCIAL FINANCIAL SERVICES INC 2700 SANDERS ROAD PROSPECT HEIGHTS ILLINOIS 60070
"HOUSTON VENTURE PARTNERS, LTD.",3,HOUSTON VENTURE PARTNERS LTD
"HSBC BANK USA, AS COLLATERAL AGENT",3,HSBC BANK USA
"HSBC BANK USA, INC.",3,HSBC BANK USA INC
"HSBC BANK USA, NATIONAL ASSOCIATION AS INDENTURE TRUSTEE",3,HSBC BANK USA NATIONAL ASSOCIATIONAS INDENTURE TRUSTEE
"HSBC BANK USA., AS JOINT COLLATERAL AGENT",3,HSBC BANK USA AS JOINT COLLATERAL AGENT
"HSH NORDBANK AG, COPENHAGEN BRANCH",3,HSH NORDBANK AG COPENHAGEN BRANCH
"HSH NORDBANK AG, LUXEMBOURG BRANCH",3,HSH NORDBANK AG LUXEMBOURG BRANCH
"HUDSON BAY IP OPPORTUNITIES MASTER FUND, LP, AS COLLATERAL AGENT",3,HUDSON BAY IP OPPORTUNITIES MASTER FUND LP
"HYATT, GILBERT P.",3,HYATT GILBERT P
"IBJ SCHRODER BANK & TRUST COMPANY, AS ADMINISTRATIVE AGENT",3,IBJ SCHRODER BANK & TRUST CO
IBJ WHITEHALL BANK & TRUST COMPANY AS ADMINISTRATIVE AGENT,3,IBJ WHITEHALL BANK & TRUST CO
"IGNITION MANAGING DIRECTORS FUND IV, LLC",3,IGNITION MANAGING DIRECTORS FUND IV LLC
"IGNITION VENTURE PARTNERS IV, L.P.",3,IGNITION VENTURE PARTNERS IV LP
IGT,3,IGT
IKB DEUTSCHE INDUSTRIEBANK AG,3,IKB DEUTSCHE INDUSTRIEBANK AG
"IMPULSE NC, INC.",3,IMPULSE NC INC
INEOS HEALTHCARE LIMITED,3,INEOS HEALTHCARE LTD
"ING CAPITAL LLC, AS AGENT",3,ING CAPITAL LLC
ING FURMAN SELZ INVESTORS III LP,3,ING FURMAN SELZ INVESTORS III LP
INREGEN,3,INREGEN
"INTEGRATED MEDICAL VENTURE PARTNERS, L.P., A DE LIMITED PARTNERSHIP",3,INTEGRATED MEDICAL VENTURE PARTNERS LP A DE LTD PARTNERSHIP
"INTEL OF CANADA, LTD.",3,INTEL OF CANADA LTD
"INTERFIRST BANK DALLAS, N.A.",3,INTERFIRST BANK DALLAS NA
INTERMEDIATE CAPITAL GROUP PLC,3,INTERMEDIATE CAPITAL GROUP PLC
"INTERSOUTH PARTNERS V, L.P. AS AGENT FOR THE SUCURED PARITIES PURSUANT TO THE SECURITY AGREEMENT",3,INTERSOUTH PARTNERS V LP FOR THE SUCURED PARITIES PURSUANT TO THE SECURITY AGREEMENT
"ITS, INC.",3,ITS INC
"ITT MANUFACTURING ENTERPRISES, INC.",3,ITT MANUFACTURING ENTERPRISES INC
ITX INTERNATIONAL EQUITY CORP.,3,ITX INTERNATIONAL EQUITY CORP
JEFFREY AND MARGARET GENERATION TRUST F/B/O BENJAMIN PADNOS,3,JEFFREY & MARGARET GENERATION TRUST F B O BENJAMIN PADNOS
JEFFREY AND MARGARET GENERATION TRUST F/B/O JOSHUA PADNOS,3,JEFFREY & MARGARET GENERATION TRUST F B O JOSHUA PADNOS
JEFFREY AND MARGARET GENERATION TRUST F/B/O REBECCA PADNOS,3,JEFFREY & MARGARET GENERATION TRUST F B O REBECCA PADNOS
JEFFREY AND MARGARET GENERATION TRUST F/B/O SAMUEL PADNOS,3,JEFFREY & MARGARET GENERATION TRUST F B O SAMUEL PADNOS
JEFFREY S. PADNOS AND MARGARET M. PADNOS,3,JEFFREY S PADNOS & MARGARET M PADNOS
"JHW GREENTREE CAPITAL, L.P.",3,JHW GREENTREE CAPITAL LP
JNC STRATEGIC FUND LTD.,3,JNC STRATEGIC FUND LTD
"JOHNSON, DONALD A.",3,JOHNSON DONALD A
"JOHNSTON, CHARLES C.",3,JOHNSTON CHARLES C
JOSEPH D. & ELIZABETH M. RIZZI FAMILY TRUST,3,JOSEPH D & ELIZABETH M RIZZI FAMILY TRUST
"JPMORGAN CHASE BANK, N.A. AS ADMINISTRATIVE AGENT FOR THE FIRST LIEN TERM LENDERS",3,JP MORGAN CHASE BANK NA FOR THE FIRST LIEN TERM LENDERS
"JPMORGAN CHASE BANK, N.A. AS ADMINISTRATIVE AGENT FOR THE REVOLVING LENDERS",3,JP MORGAN CHASE BANK NA FOR THE REVOLVING LENDERS
"JPMORGAN CHASE BANK, N.A., AS SUCCESSOR COLLATERAL AGENT",3,JP MORGAN CHASE BANK NA
"K. LANCE GOULD, M.D.",3,K LANCE GOULD M D
"K.D.F., A KS NOMINEE PARTNERSHIP AND REIMER AND KOGER ASSOCIATES, INC.",3,K D F A KS NOMINEE PARTNERSHIP & REIMER & KOGER ASSOCIATES INC
"KALKHOVEN, PETTIT, LEVIN & JOHNSON VENTURES LLC",3,KALKHOVEN PETTIT LEVIN & JOHNSON VENTURES LLC
"KAYNE SENIOR CREDIT II GP, LLC, AS AGENT",3,KAYNE SENIOR CREDIT II GP LLC
"KELLY, MICHAEL",3,KELLY MICHAEL
"KESNER, HARVEY",3,KESNER HARVEY
"KEY BANK OF EASTERN NEW YORK, N.A.",3,KEY BANK OF EASTERN NEW YORK NA
"KINNEY & LANGE, P.A.",3,KINNEY & LANGE P A
KIRK COLLAMER,3,KIRK COLLAMER
"KRAFT FOODS, INC.",3,KRAFT FOODS INC
"KT VENTURE GROUP, L.L.C.",3,KT VENTURE GROUP LLC
L1 CAPITAL GLOBAL OPPORTUNITIES MASTER FUND LTD. AS COLLATERAL AGENT,3,L1 CAPITAL GLOBAL OPPORTUNITIES MASTER FUND LTD
LAKE ZURICH HOLDINGS LTD.,3,LAKE ZURICH HOLDINGS LTD
"LAMPE, CONWAY & CO., LLC",3,LAMPE CONWAY & CO LLC
"LANDRY, DANIEL PATRICK",3,LANDRY DANIEL PATRICK
LASALLE BANK MIDWEST NATIONAL ASSOCIATION,3,LASALLE BANK MIDWEST NA
LASALLE BANK N.A.,3,LASALLE BANK NA
"LASALLE BANK, NATIONAL ASSOCIATION",3,LASALLE BANK NA
LAWRENCE J. ALDRICH,3,LAWRENCE J ALDRICH
LB 1 GROUP INC.,3,LB 1 GROUP INC
"LBC CREDIT PARTNERS, L.P., AS AGENT",3,LBC CREDIT PARTNERS LP
LESLIE ENTERPRISES LIMITED PARTNERSHIP,3,LESLIE ENTERPRISES LTD PARTNERSHIP
"LEVINE LEICHTMAN CAPITAL PARTNERS III, L.P.",3,LEVINE LEICHTMAN CAPITAL PARTNERS III LP
"LEVINE LEICHTMAN CAPITAL PARTNERS III, L.P., AS COLLATERAL AGENT",3,LEVINE LEICHTMAN CAPITAL PARTNERS III LP
"LEWIN, NICHOLAS",3,LEWIN NICHOLAS
"LEXMARK INTERNATIONAL, INC.",3,LEXMARK INTERNATIONAL INC
"LINC VENTURE LEASE PARTNERS II, L. P.",3,LINC VENTURE LEASE PARTNERS II LP
LINCOLN FAIR LAWN ASSOCIATES,3,LINCOLN FAIR LAWNASSOCIATES
"LIU, XIN",3,LIU XIN
"LIVEXLIVE MEDIA, INC.",3,LIVEXLIVE MEDIA INC
"LYNN, AS COLLATERAL AGENT, BARRY X",3,LYNN BARRY X
"LYNN, KRISTI",3,LYNN KRISTI
M & I MARSHALL & ILALEY BANK,3,M & I MARSHALL & ILALEY BANK
MADISON PACIFIC TRUST LIMITED,3,MADISON PACIFIC TRUST LTD
"MAK, LLC",3,MAK LLC
"MALKERSON, BRIAN C.",3,MALKERSON BRIAN C
"MANSFIELD, KYLE",3,MANSFIELD KYLE
"MANZ, THOMAS J.",3,MANZ THOMAS J
"MANZ, VIRGINIA C.",3,MANZ VIRGINIA C
"MARCUS, M. RICHARD",3,MARCUS M RICHARD
"MARGER, JOHNSON, MCCOLLOM & STOLOWITZ, P.C.",3,MARGER JOHNSON MCCOLLOM & STOLOWITZ P C
"MARINE BANK, N.A., 111 EAST WISCONSIN AVENUE, MILWAUKEE, WISCONSIN 53201",3,MARINE BANK NA 111 EAST WISCONSINAVENUE MILWAUKEE WISCONSIN 53201
"MARINE MIDLAND BUSINESS LOANS, INC., 401 E. OCEAN BLVD., STE. 900, LONG BEACH, CA 90802",3,MARINE MIDLAND BUSINESS LOANS INC 401 E OCEAN BLVD STE 900 LONG BEACH CA 90802
"MARINE MIDLAND BUSINESS LOANS, INC., A CORP. OF NEW YORK",3,MARINE MIDLAND BUSINESS LOANS INC A CORP OF NEW YORK
"MARQUETTE BUSINESS CREDIT, INC.",3,MARQUETTE BUSINESS CREDIT INC
MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY AND THE PARTIES LISTED ON SCHEDULE A HERETO,3,MASSACHUSETTS MUTUAL LIFE INSURANCE CO & THE PARTIES LISTED ON SCHEDULE A HERETO
MAYFIELD ASSOCIATES FUND IV,3,MAYFIELD ASSOCIATES FUND IV
MAYFIELD ASSOCIATES FUND VI,3,MAYFIELD ASSOCIATES FUND VI
MAYFIELD IX,3,MAYFIELD IX
MAYFIELD PRINCIPALS FUND II,3,MAYFIELD PRINCIPALS FUND II
MAYFIELD XI,3,MAYFIELD XI
MAYFIELD XI QUALIFIED,3,MAYFIELD XI QUALIFIED
"MCAFEE, INC.",3,MCAFEE INC
"MDB CAPITAL GROUP, LLC",3,MDB CAPITAL GROUP LLC
"MEDAREX, INC.",3,MEDAREX INC
"MEDEVA PHARMACEUTICALS MANUFACTURING, INC.",3,MEDEVA PHARMACEUTICALS MANUFACTURING INC
MEDTRONIC VASCULAR GALWAY,3,MEDTRONIC VASCULAR GALWAY
"MEIER, DIETER",3,MEIER DIETER
"MELLON BANK, N.A., AS ADMINISTRATIVE AGENT",3,MELLON BANK NA
MERCANTILE BANK NATIONAL ASSOCIATION,3,MERCANTILE BANK NA
"MERCANTILE BANK OF ST. LOUIS, NATIONAL ASSOCIATION",3,MERCANTILE BANK OF ST LOUIS NA
"MERGE CAPITAL, LLC",3,MERGE CAPITAL LLC
MERRILL LYNCH CAPITAL,3,MERRILL LYNCH CAPITAL
"MERRILL LYNCH CAPITAL, AS ADMINISTRATIVE AGENT",3,MERRILL LYNCH CAPITAL
MICHAEL CUSACK,3,MICHAEL CUSACK
"MICHIGAN NATIONAL BANK, A NATIONAL BANKING ASSOCIATION",3,MICHIGAN NATIONAL BANK A NATIONAL BANKING ASSOCIATION
"MIDDLEBURY CAPTIAL LLC, A DELAWARE LLC, AS AGENT",3,MIDDLEBURY CAPTIAL LLC A DELAWARE LLC
"MILFAM I, L.P.",3,MILFAM I LP
"MITSUBISHI ELECTRONICS AMERICA, INC.",3,MITSUBISHI ELECTRONICS AMERICA INC
MMC/GATX PARNTERSHIP NO.1,3,MMC GATX PARNTERSHIP NO 1
"MMC/GATX PARTNERSHIP NO.1, C/O GATX CAPITAL CORP.",3,MMC GATX PARTNERSHIP NO 1 C O GATX CAPITAL CORP
"MNR CAPITAL, LLC",3,MNR CAPITAL LLC
"MONROE CAPITAL MANAGEMENT ADVISORS, LLC AS ADMINISTRATIVE AGENT",3,MONROE CAPITAL MANAGEMENT ADVISORS LLC
"MORGAN BANK, A CORP. OF DELAWARE",3,MORGAN BANK A CORP OF DELAWARE
MORGAN GUARANTEE TRUST COMPANY OF NEW YORK,3,MORGAN GUARANTEE TRUST CO OF NEW YORK
"MORGAN STANLEY SENIOR FUNDING, INC., AS SUCCESSOR AGENT",3,MORGAN STANLEY SENIOR FUNDING INC
"MORGAN STANLEY SENIOR FUNDING, INC., AS THE ADMINISTRATIVE AGENT",3,MORGAN STANLEY SENIOR FUNDING INC
"MOSSBERG, DAVID M",3,MOSSBERG DAVID M
"MRM ACQUISITIONS, LLC",3,MRM ACQUISITIONS LLC
"MUFG BANK, LTD.",3,MUFG BANK LTD
"MYANT CAPITAL PARTNERS, INC.",3,MYANT CAPITAL PARTNERS INC
MYRIANT CORPORATION,3,MYRIANT CORP
NATIONAL CITY BANK AS AGENT FOR BANKS,3,NATIONAL CITY BANK FOR BANKS
"NATIONSBANK, N.A. A NATIONAL BANKING ASSOCIATION",3,NATIONSBANK NA A NATIONAL BANKING ASSOCIATION
"NATIONSCREDIT COMMERICAL CORPORATION, AS AGENT",3,NATIONSCREDIT COMMERICAL CORP
NATONAL CITY BANK OF MINNEAPOLIS (NCB),3,NATONAL CITY BANK OF MINNEAPOLIS NCB
NATWEST BANK N.A.,3,NATWEST BANK NA
"NATWEST USA CREDIT CORP., A NEW YORK CORP.",3,NATWEST USA CREDIT CORP A NEW YORK CORP
"NAXYRIS S.A., AS LENDER",3,NAXYRIS SA AS LENDER
"NBD BANK, CANADA",3,NBD BANK CANADA
"NBT BANK, N.A.",3,NBT BANK NA
"NELSON, A. RICHARD",3,NELSON A RICHARD
"NELSON, OTIS L.",3,NELSON OTIS L
"NEVYAS EYE ASSOCIATES, P.C.",3,NEVYAS EYE ASSOCIATES P C
"NEVYAS, HERBERT, MD",3,NEVYAS HERBERT MD
NEWWEST MEZZANINE FUND LP,3,NEWWEST MEZZANINE FUND LP
NEXBANK SSB,3,NEXBANK SSB
"NIKE, INC.",3,NIKE INC
"NIOBE VENTURES, LLC",3,NIOBE VENTURES LLC
NORDEA BANK NORGE ASA,3,NORDEA BANK NORGE ASA
NORDSON HOLDINGS S.A.R.L. & CO. KG,3,NORDSON HOLDINGS SA R L & CO KG
"NORTH FORK BUSINESS CAPITAL CORPORATION, A NEW YORK CORPORATION",3,NORTH FORK BUSINESS CAPITAL CORP A NEW YORK CORP
"NORWEST BANK ARIZONA, NATIONAL ASSOCIATION",3,NORWEST BANK ARIZONA NA
"NORWEST BANK MINNESOTA, NATIONAL ASSOCIATION, A NATIONAL BANKING ASSOCIATION",3,NORWEST BANK MINNESOTA NA A NATIONAL BANKING ASSOCIATION
"NOTHERN TRUST COMPANY, THE",3,NOTHERN TRUST CO
"NOVATRIX BIOMEDICAL, INC.",3,NOVATRIX BIOMEDICAL INC
"OCM POF IV PF LTD., AS COLLATERAL AGENT",3,OCM POF IV PF LTD
"OLD STONE BANK, ONE OLD STONE SQUARE, PROVIDENCE, RHODE ISLAND 02903",3,OLD STONE BANK ONE OLD STONE SQUARE PROVIDENCE RHODE ISLAND 02903
"ONE CONANT CAPITAL, LLC",3,ONE CONANT CAPITAL LLC
OPERATION PHOENIX,3,OPERATION PHOENIX
"OPTICAL CAPITAL GROUP, LLC",3,OPTICAL CAPITAL GROUP LLC
ORACLE INTERNATIONAL CORPORATION,3,ORACLE INTERNATIONAL CORP
"ORBIMED PRIVATE INVESTMENTS IV, LP",3,ORBIMED PRIVATE INVESTMENTS IV LP
"ORYON CAPITAL, LLC",3,ORYON CAPITAL LLC
"OWENS, JAMES N. REVOCABLE TRUST, OWENS, JAMES N., TRUSTEE",3,OWENS JAMES N REVOCABLE TRUST OWENS JAMES N TRUSTEE
OWENSBORO NATIONAL BANK THE A NATIONAL BANKING INSTITUTION,3,OWENSBORO NATIONAL BANK THE A NATIONAL BANKING INSTITUTION
"OXFORD FINANCE CORPORATION, AS AGENT AND AS A LENDER",3,OXFORD FINANCE CORP & AS A LENDER
"PADNOS, BENJAMIN L",3,PADNOS BENJAMIN L
"PADNOS, DANIEL",3,PADNOS DANIEL
"PADNOS, JONATHAN J",3,PADNOS JONATHAN J
PALADIN LABS INC.,3,PALADIN LABS INC
"PAPPAJOHN, JOHN",3,PAPPAJOHN JOHN
"PARK, EDGAR",3,PARK EDGAR
"PATEL, NIMISH",3,PATEL NIMISH
PATRIOT SCIENTIFIC CORPORATION,3,PATRIOT SCIENTIFIC CORP
"PAUL M. CASEY & ASSOCIATES, LTD.",3,PAUL M CASEY & ASSOCIATES LTD
"PAUL ROYALTY FUND, L.P. (F/K/A PAUL CAPITAL ROYALTY ACQUISITION FUND, L.P.)",3,PAUL ROYALTY FUND LP F K A PAUL CAPITAL ROYALTY ACQUISITION FUND LP
PAUL TESKE AND RIVERS TESKE,3,PAUL TESKE & RIVERS TESKE
"PCG CETF HOLDINGS, LLC",3,PCG CETF HOLDINGS LLC
PEERLESS SYSTEMS CORPORATION,3,PEERLESS SYSTEMS CORP
PENDER NDI LIFE SCIENCES FUND (VCC) INC.,3,PENDER NDI LIFE SCIENCES FUND VCC INC
PERKINS COIE LLP,3,PERKINS COIE LLP
"PERPETUAL SAVINGS BANK, F.S.B.,",3,PERPETUAL SAVINGS BANK F S B
"PERPETUAL SAVINGS BANK, F.S.B., 250 WEST PRATT STREET SUITE 950, BALTIMORE, MARYLAND 21201, A FED. SAVINGS BANK",3,PERPETUAL SAVINGS BANK F S B 250 WEST PRATT STREET SUITE 950 BALTIMORE MARYLAND 21201 A FED SAVINGS BANK
"PERSEUS CAPTIAL, L.L.C.",3,PERSEUS CAPTIAL LLC
"PETRITZ, RICHARD L.",3,PETRITZ RICHARD L
PHARMABIO DEVELOPMENT INC.,3,PHARMABIO DEVELOPMENT INC
"PHILIP S. SASSOWER 1996 CHARITABLE REMINDER ANNUITY TRUST, THE",3,PHILIP S SASSOWER 1996 CHARITABLE REMINDER ANNUITY TRUST
"PHOENIX VENTURE PARTNERS, L.P.",3,PHOENIX VENTURE PARTNERS LP
"PICKETT, WILEY",3,PICKETT WILEY
PIERCE DIVERSIFIED STRATEGY MASTER FUND LLC SERIES BUS,3,PIERCE DIVERSIFIED STRATEGY MASTER FUND LLC SERIES BUS
"PIERCE FAMILY TRUST DTD 9-13-2000, MITCHELL D. PIERCE, TRUSTEE",3,PIERCE FAMILY TRUST DTD 9-13-2000 MITCHELL D PIERCE TRUSTEE
"PINE STREET CAPITAL PARTNERS II, LP",3,PINE STREET CAPITAL PARTNERS II LP
PLENUS II (D.C.M) LIMITED PARTNERSHIP,3,PLENUS II D C M LTD PARTNERSHIP
PLENUS II LIMITED PARTNERSHIP,3,PLENUS II LTD PARTNERSHIP
PLENUS III (2) LIMITED PARTNERSHIP,3,PLENUS III 2 LTD PARTNERSHIP
"PLENUS III (C.I.), L.P",3,PLENUS III C I LP
PLENUS III (D.C.M) LIMITED PARTNERSHIP,3,PLENUS III D C M LTD PARTNERSHIP
PLENUS III LIMITED PARTNERSHIP,3,PLENUS III LTD PARTNERSHIP
"PLEXUS FUND II, L.P.",3,PLEXUS FUND II LP
PLYMOUTH PARTNERS,3,PLYMOUTH PARTNERS
"POST, RICHARD S.",3,POST RICHARD S
"PRAESIDIAN CAPITAL OPPORTUNITY FUND III, LP, AS AGENT",3,PRAESIDIAN CAPITAL OPPORTUNITY FUND III LP
"PRAIRIE FIRE CAPITAL, LLC",3,PRAIRIE FIRE CAPITAL LLC
"PREMIER LASER SYSTEMS, INC., SECURED PARTY",3,PREMIER LASER SYSTEMS INC SECURED PARTY
"PREVOZNAK, DAN",3,PREVOZNAK DAN
"PROVIDENT NATIONAL BANK, A NATIONAL BANKING ASSOCIATION",3,PROVIDENT NATIONAL BANK A NATIONAL BANKING ASSOCIATION
"PRUDENT BEAR FUND, INC.",3,PRUDENT BEAR FUND INC
"PTOLEMY CAPITAL, LLC",3,PTOLEMY CAPITAL LLC
PYXIS INNOVATIONS INC.,3,PYXIS INNOVATIONS INC
"QUAMCO, INC.",3,QUAMCO INC
"QUANTEGY RECORDING SOLUTIONS, LLC",3,QUANTEGY RECORDING SOLUTIONS LLC
"R&A CHADE FAMILY TRUST, RICHARD CHADE, TRUSTEE",3,R & A CHADE FAMILY TRUST RICHARD CHADE TRUSTEE
"RABMAN, RALPH",3,RABMAN RALPH
"RADNOR VENTURE PARTNERS, L.P.",3,RADNOR VENTURE PARTNERS LP
RALPH R. MARTEL,3,RALPH R MARTEL
RESEARCH DEVELOPMENT FOUNDATION,3,RESEARCH DEVELOPMENT FOUNDATION
"REVWARE, INC.",3,REVWARE INC
RHODE ISLAND DEVELOPMENT CORPORATION,3,RHODE ISLAND DEVELOPMENT CORP
RHODE ISLAND HOSPITAL TRUST NATIONAL BANK,3,RHODE ISLAND HOSPITAL TRUST NATIONAL BANK
"RICHARDSON, ERICK",3,RICHARDSON ERICK
RICHTER & PARTNERS INC.,3,RICHTER & PARTNERS INC
"RIDGEWOOD SAVAJE, LLC",3,RIDGEWOOD SAVAJE LLC
"ROADMASTER CORPORATION, A DE CORP.",3,ROADMASTER CORP A DE CORP
"ROBERTS, STEVE D.",3,ROBERTS STEVE D
"ROCKWELL COLLINS, INC.",3,ROCKWELL COLLINS INC
ROPES & GRAY LLP,3,ROPES & GRAY LLP
"ROYAL PRECISION, INC.",3,ROYAL PRECISION INC
"ROYNAT BUSINESS CAPITAL, INC.",3,ROYNAT BUSINESS CAPITAL INC
RULOFF CAPITAL CORPORATION,3,RULOFF CAPITAL CORP
"RYAN, KEVIN J.",3,RYAN KEVIN J
"SANDERLING VENTURE PARTNERS II, L.P.",3,SANDERLING VENTURE PARTNERS II LP
"SANDERLING VENTURES LIMITED, L.P.",3,SANDERLING VENTURES LTD LP
"SANKER, DANIEL",3,SANKER DANIEL
SANOFI S.A.,3,SANOFI SA
SANWA BANK CALFORNIA,3,SANWA BANK CALFORNIA
"SASS, RICHARD G.",3,SASS RICHARD G
"SASSY, INC",3,SASSY INC
SAY WHAT LLC,3,SAY WHAT LLC
"SCHEIN, HAROLD I.",3,SCHEIN HAROLD I
"SCHNEIDER, JOEL C",3,SCHNEIDER JOEL C
"SCHUMAN, GARY",3,SCHUMAN GARY
"SCHWINTEK, INC.",3,SCHWINTEK INC
"SECOR INVESTMENTS, INC.",3,SECOR INVESTMENTS INC
"SELIGMANN-JUNGHANS FAMILY TRUST U/A/D JULY 9, 1999",3,SELIGMANN-JUNGHANS FAMILY TRUST U A D JULY 9 1999
"SENTRON MEDICAL, INC., AN OHIO CORP.",3,SENTRON MEDICAL INC AN OHIO CORP
"SERIES E-1 OF THE LARREN SMITTY, LLC",3,SERIES E-1 OF THE LARREN SMITTY LLC
SHRIYA INVESTMENT HOLDINGS,3,SHRIYA INVESTMENT HOLDINGS
SILICON VALEY BANK,3,SILICON VALEY BANK
SILLICON VALLEY BANK,3,SILLICON VALLEY BANK
"SILVERMAN, SCOTT R., MR.",3,SILVERMAN SCOTT R MR
SIMON GROSSER NOMINEES PTY. LTD.,3,SIMON GROSSER NOMINEES PTY LTD
"SJC DLF II-G, LLC AS AGENT",3,SJC DLF II-G LLC
"SJC DLF III-K, LLC",3,SJC DLF III-K LLC
SLR DIGITAL FINANCE LLC,3,SLR DIGITAL FINANCE LLC
"SMITH MANAGEMENT COMPANY, INC.",3,SMITH MANAGEMENT CO INC
"SOFINNOVA VENTURE PARTNERS VII, L.P., AS COLLATERAL AGENT",3,SOFINNOVA VENTURE PARTNERS VII LP
"SOMMER, HERBERT",3,SOMMER HERBERT
