ee_name,freq,entity_id,standard_name
"LAKE REGION MEDICAL, INC.",15,non_financial_18850,LAKE REGION MEDICAL INC
"LIGHTPATH TECHNOLOGIES, INCORPORATED",15,non_financial_1988,LIGHTPATH TECHNOLOGIES
"MANUGISTICS CALIFORNIA, INC.",15,non_financial_11673,MANUGISTICS CALIFORNIA INC
"MANUGISTICS GROUP, INC.",15,non_financial_2076,MANUGISTICS
"MANUGISTICS HOLDINGS DELAWARE, INC.",15,non_financial_2077,MANUGISTICS HOLDINGS DELAWARE II
"MANUGISTICS, INC.",15,non_financial_2076,MANUGISTICS
MARKING OBJECT VIRTUALIZATION INTELLIGENCE LLC,15,non_financial_2088,MARKING OBJECT VIRTUALIZATION INTELLIGENCE LLC
"MCD INNOVATIONS, INC.",15,non_financial_11834,MCD INNOVATIONS INC
"MEDSOURCE TECHNOLOGIES PITTSBURGH, INC.",15,non_financial_2136,MEDSOURCE TECHNOLOGIES LLC
"MEDSOURCE TECHNOLOGIES, LLC",15,non_financial_2136,MEDSOURCE TECHNOLOGIES LLC
"MEDSOURCE TECHNOLOGIES, NEWTON INC.",15,non_financial_2136,MEDSOURCE TECHNOLOGIES LLC
"MEREO BIOPHARMA 5, INC.",15,non_financial_12004,MEREO BIOPHARMA 5 INC
"MICRO SYSTEMS, INC.",15,non_financial_2176,MICRO TYPING SYSTEMS
MODELING SOLUTIONS LLC,15,non_financial_2224,MODELING SOLUTIONS LLC
"MODELING SOLUTIONS, LLC",15,non_financial_2224,MODELING SOLUTIONS LLC
NATIONAL STANDARD COMPANY,15,non_financial_12575,NATIONAL STANDARD CO
"NEST LABS, INC.",15,non_financial_12700,NEST LABS INC
NEXSAN CORPORATION,15,non_financial_12809,NEXSAN CORP
NEXSAN TECHNOLOGIES INCORPORATED,15,non_financial_2348,NEXSAN TECHNOLOGIES
"ONCOMED PHARMACEUTICALS, INC.",15,non_financial_13181,ONCOMED PHARMACEUTICALS INC
ORTHOGEN CORPORATION,15,non_financial_13320,ORTHOGEN CORP
PATRIOT SENSORS & CONTROLS CORP.,15,non_financial_2525,PATRIOT SENSORS & CONTROLS CORP
PEMSTAR INC.,15,non_financial_2540,PEMSTAR
"PLATEPASS, L.L.C.",15,non_financial_13870,PLATEPASS LLC
"PROLIANCE INTERNATIONAL, INC.",15,non_financial_14189,PROLIANCE INTERNATIONAL INC
"PSI SYSTEMS, INC.",15,non_financial_14226,PSI SYSTEMS INC
"QUANTENNA COMMUNICATIONS, INC.",15,non_financial_14341,QUANTENNA COMMUNICATIONS INC
"REXAIR, INC.",15,non_financial_2804,REXAIR
"ROLL COATER, INC.",15,non_financial_2847,ROLL COATER
"SCIQUEST, INC",15,non_financial_2916,SCIQUEST
SCOTSMAN GROUP LLC,15,non_financial_15155,SCOTSMAN GROUP LLC
"SCVNGR, INC. DBA LEVELUP",15,non_financial_2922,SCVNGR
SIGA TECHNOLOGIES INC.,15,non_financial_2968,SIGA TECHNOLOGIES
SKILLSOFT LIMITED,15,non_financial_3004,SKILLSOFT
SPHERE 3D CORP,15,non_financial_3061,SPHERE 3D
SPHERE 3D INC.,15,non_financial_3061,SPHERE 3D
STANDARD-THOMSON,15,non_financial_18343,STANDARD-THOMSON CORP
STANLEY ACQUISITION CORP.,15,non_financial_15908,STANLEY ACQUISITION CORP
STANT CORPORATION,15,non_financial_3082,STANT CORP
STANT MANUFACTURING INC.,15,non_financial_3083,STANT MANUFACTURING
"STORCENTRIC, INC.",15,non_financial_16015,STORCENTRIC INC
"STREAM INTERNATIONAL, INC.",15,non_financial_3110,STREAM INTERNATIONAL
SWIFT BEEF COMPANY,15,non_financial_16170,SWIFT BEEF CO
"SYSCON JUSTICE SYSTEMS, INC.",15,non_financial_16237,SYSCON JUSTICE SYSTEMS INC
"T-NETIX TELECOMMUNICATIONS SERVICES, INC.",15,non_financial_18345,T-NETIX
TEAL ELECTRONICS CORPORATION,15,non_financial_3199,TEAL ELECTRONICS CORP
"TELCOM SEMICONDUCTOR, INC.",15,non_financial_16406,TELCOM SEMICONDUCTOR INC
THE KEYW CORPORATION,15,non_financial_16559,KEYW CORP
"TIMES FIBER COMMUNICATIONS, INC.",15,non_financial_16739,TIMES FIBER COMMUNICATIONS INC
"TINNERMAN PALNUT ENGINEERED PRODUCTS, LLC",15,non_financial_3282,TINNERMAN PALNUT ENGINEERED PRODUCTS LLC
"TYCO INDUSTRIES, INC.",15,non_financial_3365,TYCO INDUSTRIES
"UNIFI, INC.",15,non_financial_17166,UNIFI INC
USTRUST,15,non_financial_18375,USTRUST
"V3 SYSTEMS HOLDINGS, INC.",15,non_financial_17294,V3 SYSTEMS HOLDINGS INC
VAPC (LUX) S.Á.R.L.,15,non_financial_17338,VAPC LUX S Á R L
"VIXEN COMPOSITES, LLC",15,non_financial_17583,VIXEN COMPOSITES LLC
"VOIT SPORTS, INC.",15,non_financial_3507,VOIT SPORTS
WARRINGTON PRODUCTS INC.,15,non_financial_17711,WARRINGTON PRODUCTS INC
"WARRINGTON, INC.,",15,non_financial_3544,WARRINGTON
"WELLS FARGO BANK, N.A. AS COLLATERAL AGENT",15,non_financial_3575,WELLS FARGO BANK NA
"WINZIP COMPUTING, S.L.U.",15,non_financial_3599,WINZIP COMPUTING
"WINZIP HOLDINGS SPAIN, S.L.U.",15,non_financial_17965,WINZIP HOLDINGS SPAIN S L U
XANTECH CORPORATION,15,non_financial_3622,XANTECH CORP
"XOFT, INC.",15,non_financial_18130,XOFT INC
"YOUSCRIPT, LLC",15,non_financial_18191,YOUSCRIPT LLC
"ZYLA LIFE SCIENCES US INC., F/K/A EGALET US, INC.",15,non_financial_3656,ZYLA LIFE SCIENCES F K A EGALET CORP
"ZYLA LIFE SCIENCES, F/K/A EGALET CORPORATION",15,non_financial_3656,ZYLA LIFE SCIENCES F K A EGALET CORP
"ACLARA TECHNOLOGIES, LLC",14,non_financial_32,ACLARA TECHNOLOGIES LLC
"ACME PACKET, INC.",14,non_financial_3846,ACME PACKET INC
ACP OF DELAWARE INC.,14,non_financial_36,ACP OF DELAWARE
ACTIAN CORPORATION,14,non_financial_3899,ACTIAN CORP
"ACUITY CIMATRIX, INC. (FORMALLY KNOWN AS ROBOTIC VISION SYSTEMS, INC.)",14,non_financial_3918,ACUITY CIMATRIX INC FORMALLY KNOWNAS ROBOTIC VISION SYSTEMS INC
AFTON CHEMICAL LIMITED,14,non_financial_89,AFTON CHEMICAL CORP
"AMERICAN EAGLE INSTRUMENTS, LLC",14,non_financial_4405,AMERICAN EAGLE INSTRUMENTS LLC
"AMERICAN VIRTUAL CLOUD TECHNOLOGIES, INC.",14,non_financial_4436,AMERICAN VIRTUAL CLOUD TECHNOLOGIES INC
"ANUE SYSTEMS, INC.",14,non_financial_4615,ANUE SYSTEMS INC
"APOGEE WASSAU GROUP, INC.",14,non_financial_255,APOGEE WASSAU GROUP
APPNEXUS RESOURCES INC.,14,non_financial_4675,APPNEXUS RESOURCES INC
APPNEXUS YIELDEX LLC,14,non_financial_4676,APPNEXUS YIELDEX LLC
"APPNEXUS, INC.",14,non_financial_268,APPNEXUS
ARMACELL ENTERPRISE GMBH,14,non_financial_292,ARMACELL ENTERPRISE
"ATALASOFT, INC.",14,non_financial_4883,ATALASOFT INC
"AVINGER, INC.",14,non_financial_5050,AVINGER INC
"BAUER HOCKEY, INC.",14,non_financial_455,BAUER HOCKEY
BENJAMIN SHERIDAN CORPORATION,14,non_financial_5285,BENJAMIN SHERIDAN CORP
BIORIGINAL FOOD & SCIENCE CORP.,14,non_financial_5435,BIORIGINAL FOOD & SCIENCE CORP
"BOARDRIDERS IP HOLDINGS, LLC",14,non_financial_5547,BOARDRIDERS IP HOLDINGS LLC
"BUD ANTLE, INC., A CALIFORNIA CORPORATION",14,non_financial_619,BUD ANTLE
BUSHNELL CORPORAITON,14,non_financial_630,BUSHNELL CORP
"CANAAN VII L.P., AS ADMINISTRATION AGENT",14,non_financial_5943,CANAAN VII LP AS ADMINISTRATIONAGENT
CANTOR FITZEGERALD SECURITIES,14,non_financial_5959,CANTOR FITZEGERALD SECURITIES
"CHEMICAL SPECIALTIES, INC.",14,non_financial_736,CHEMICAL SPECIALTIES
CIRCON CORPORATION A CORP. OF DE,14,non_financial_753,CIRCON CORP
"CLEARSIDE BIOMEDICAL, INC.",14,non_financial_6485,CLEARSIDE BIOMEDICAL INC
CLEVELAND-CLIFFS INC.,14,non_financial_769,CLEVELAND-CLIFFS
"CLEVELAND-CLIFFS STEEL CORPORATION (F/K/A AK STEEL CORPORATION),",14,non_financial_6496,CLEVELAND-CLIFFS STEEL CORP F K A AK STEEL CORP
"CLEVELAND-CLIFFS STEEL PROPERTIES, INC. (F/K/A AK STEEL PROPERTIES, INC.)",14,non_financial_6496,CLEVELAND-CLIFFS STEEL CORP F K A AK STEEL CORP
CMI CORPORATION A CORP. OF OKLAHOMA,14,non_financial_775,CMI CORP
COBHAM MISSION SYSTEMS DAVENPORT AAR INC.,14,non_financial_782,COBHAM MISSION SYSTEMS ORCHARD PARK
COBHAM MISSION SYSTEMS DAVENPORT LSS INC.,14,non_financial_782,COBHAM MISSION SYSTEMS ORCHARD PARK
COBHAM MISSION SYSTEMS ORCHARD PARK INC.,14,non_financial_782,COBHAM MISSION SYSTEMS ORCHARD PARK
"COLTEC INDUSTRIES INC (A/K/A COLTEC INDUSTRIES, INC.)",14,non_financial_810,COLTEC INDUSTRIES
"COMMERCIAL VEHICLE SYSTEMS, INC.",14,non_financial_819,COMMERCIAL VEHICLE GROUP
"CONITA TECHNOLOGIES, INC.",14,non_financial_6746,CONITA TECHNOLOGIES INC
CRIMSON ACQUISITION CORP.,14,non_financial_6975,CRIMSONACQUISITION CORP
"CROSMAN PRODUCTS, INC.",14,non_financial_6993,CROSMAN PRODUCTS INC
"CURATION FOODS, INC.",14,non_financial_935,CURATION FOODS
DADE BEHRING MARBURG GMBH,14,non_financial_957,DADE BEHRING
"DEFIANCE, INC.",14,non_financial_991,DEFIANCE DE CORP
DIGITALGLOBE INC.,14,non_financial_1047,DIGITALGLOBE
"DOLE BERRY COMPANY, A FLORIDA COMPANY",14,non_financial_1070,DOLE BERRY CO
"DOLE FRESH FRUIT COMPANY, A NEVADA COMPANY",14,non_financial_18695,DOLE FRESH FRUIT CO A NEVADA CO
"DYAX CORP., A DELAWARE CORPORATION",14,non_financial_1109,DYAX CORP A DELAWARE CORP
"ECOZONIX, LLC",14,non_financial_7837,ECOZONIX LLC
"EKCO GROUP, LLC",14,non_financial_7896,EKCO GROUP LLC
"EKCO MANUFACTURING OF OHIO, INC.",14,non_financial_7897,EKCO MANUFACTURING OF OHIO INC
"EMERALD CAROLINA CHEMICAL, LLC",14,non_financial_1164,EMERALD CAROLINA CHEMICAL LLC
"EMERALD FOAM CONTROL, LLC",14,non_financial_1165,EMERALD FOAM CONTROL LLC
"EMERALD SPECIALTY POLYMERS, LLC",14,non_financial_1169,EMERALD SPECIALTY POLYMERS LLC
"ENDOSCOPIC TECHNOLOGIES, INC.",14,non_financial_1182,ENDOSCOPIC TECHNOLOGIES LLC
"ENERPRO INTERNATIONAL, INC.",14,non_financial_8073,ENERPRO INTERNATIONAL INC
"EPI HEALTH, LLC",14,non_financial_8164,EPI HEALTH LLC
"EPIX PHARMACEUTICALS, INC.",14,non_financial_8177,EPIX PHARMACEUTICALS INC
GENTEK INC.,14,non_financial_1414,GENTEK
GEOEYE ANALYTICS INC.,14,non_financial_8976,GEOEYE ANALYTICS INC
GEOEYE SOLUTIONS INC.,14,non_financial_1418,GEOEYE SOLUTIONS
"GEOEYE, LLC",14,non_financial_8977,GEOEYE LLC
"GEOLOGIC SOLUTIONS, INC.",14,non_financial_8983,GEOLOGIC SOLUTIONS INC
GNB INCORPORATED,14,non_financial_9107,GNB INC
"GREIF, INC.",14,non_financial_9215,GREIF INC
"HAWK DESIGNS, INC.",14,non_financial_9421,HAWK DESIGNS INC
"HOLLEY PERFORMANCE PRODUCTS, INC.",14,non_financial_1611,HOLLEY PERFORMANCE PRODUCTS
HUNTINGTON ALLOYS CORPORATION,14,non_financial_1637,HUNTINGTONALLOYS CORP
I-FLOW CORPORATION,14,non_financial_9870,I-FLOW CORP
IMAGO SCIENTIFIC INSTRUMENTS CORPORATION,14,non_financial_10003,IMAGO SCIENTIFIC INSTRUMENTS CORP
"IMPAX LABORATORIES, INC.",14,non_financial_1690,IMPAX LABORATORIES
INTERNATIONAL TYPEFACE CORPORATION,14,non_financial_10362,INTERNATIONAL TYPEFACE CORP
IRONUNITS LLC,14,non_financial_10507,IRONUNITS LLC
"ISG RESOURCES, INC.",14,non_financial_1806,ISG RESOURCES
"IZI MEDICAL PRODUCTS, LLC",14,non_financial_10574,IZI MEDICAL PRODUCTS LLC
"JAGGAER, LLC (AS SUCCESSOR IN INTEREST TO SCIQUEST, INC.)",14,non_financial_10601,JAGGAER LLC AS SUCCESSOR IN INTEREST TO SCIQUEST INC
"KUSS FILTRATION, INC. F/K/A IOP FILTER, INC.",14,non_financial_1930,KUSS FILTRATION
"LANDESK GROUP, INC.",14,non_financial_11122,LANDESK GROUP INC
"LANDSLIDE HOLDINGS, INC.",14,non_financial_11127,LANDSLIDE HOLDINGS INC
LARGE SCALE BIOLOGY CORPORATION,14,non_financial_11150,LARGE SCALE BIOLOGY CORP
"LEVEL 3 COMMUNICATIONS, INC.",14,non_financial_1975,LEVEL 3 COMMUNICATIONS
"LIMELIGHT NETWORKS, INC.",14,non_financial_11351,LIMELIGHT NETWORKS INC
LINOTYPE CORP.,14,non_financial_11369,LINOTYPE CORP
"LION COPOLYMER, LLC",14,non_financial_1992,LION COPOLYMER GEISMAR LLC
"LION GEISMAR SERVICES, LLC",14,non_financial_11373,LION GEISMAR SERVICES LLC
LODGENET ENTERTAINMENT CORPORATION,14,non_financial_2000,LODGENET ENTERTAINMENT CORP
MEMRY CORPORATION,14,non_financial_2149,MEMRY CORP
"METAVATION, LLC",14,non_financial_12062,METAVATION LLC
"MIRADRY HOLDINGS, INC.",14,non_financial_12230,MIRADRY HOLDINGS INC
"MIRADRY INTERNATIONAL, INC.",14,non_financial_12231,MIRADRY INTERNATIONAL INC
"MIRADRY, INC.",14,non_financial_2206,MIRADRY
"MOLECULAR PROBES, INC.",14,non_financial_12313,MOLECULAR PROBES INC
MONOTYPE IMAGING HOLDINGS CORP.,14,non_financial_2237,MONOTYPE IMAGING
MORRISON KNUDSEN CORPORATION,14,non_financial_2247,MORRISON KNUDSEN CORP
"MTS MEDICATIONS TECHNOLOGIES, INC.",14,non_financial_2270,MTS MEDICATION TECHNOLOGIES
"NALPROPION PHARMACEUTICALS, INC.",14,non_financial_2282,NALPROPION PHARMACEUTICALS
NATIONAL CASTINGS INC.,14,non_financial_2291,NATIONAL CASTINGS
"NATIONAL SEATING COMPANY, INC.",14,non_financial_2298,NATIONAL SEATING CO
"NEW DIMENSIONS IN MEDICINE, INC.",14,non_financial_12762,NEW DIMENSIONS IN MEDICINE INC
"NEXTGEN COMMUNICATIONS, INC.",14,non_financial_2351,NEXTGEN COMMUNICATIONS A CORP OF MARYLAND
"NMT MEDICAL, INC.",14,non_financial_2358,NMT MEDICAL F K A NITINOL MEDICAL TECHNOLOGIES
"NOVOLYTE TECHNOLOGIES, INC",14,non_financial_2387,NOVOLYTE TECHNOLOGIES
"PAR PHARMACEUTICAL COMPANIES, INC.",14,non_financial_2506,PAR PHARMACEUTICAL
PARACCEL LLC,14,non_financial_13471,PARACCEL LLC
"PARATA SYSTEMS, LLC",14,non_financial_13495,PARATA SYSTEMS LLC
"PAYLESS SHOESOURCE WORLDWIDE, INC.",14,non_financial_2527,PAYLESS SHOESOURCE WORLDWIDE
PEERLESS MFG. CO.,14,non_financial_2536,PEERLESS MFG CO
PERVASIVE SOFTWARE INC.,14,non_financial_13672,PERVASIVE SOFTWARE INC
"PHOTON DYNAMICS, INC.",14,non_financial_2589,PHOTON DYNAMICS
"PMC ACQUISITION, INC.",14,non_financial_13897,PMC ACQUISITION INC
POLYONE DESIGNED STRUCTURES AND SOLUTIONS LLC,14,non_financial_13954,POLYONE DESIGNED STRUCTURES & SOLUTIONS LLC
PORTEC RAIL PRODUCTS INC,14,non_financial_2638,PORTEC RAIL PRODUCTS
"QS RETAIL, INC.",14,non_financial_14310,QS RETAIL INC
"QUICKSILVER TECHNOLOGY, INC.",14,non_financial_2731,QUICKSILVER TECHNOLOGY
QUIDEL CARDIOVASCULAR INC.,14,non_financial_14372,QUIDEL CARDIOVASCULAR INC
"QUIKSILVER AMERICAS, INC.",14,non_financial_14377,QUIKSILVER AMERICAS INC
"ROYAL BANK OF CANADA, AS COLLATERAL AGENT",14,non_financial_2858,ROYAL BANK OF CANADA
ROYAL PACKING LLC,14,non_financial_2859,ROYAL PACKING CO
"ROYAL PACKING LLC, A CALIFORNIA LIMITED LIABILITY COMPANY",14,non_financial_2859,ROYAL PACKING CO
SAN JOSE ACQUISITION CORP.,14,non_financial_15024,SAN JOSE ACQUISITION CORP
SATCON TECHNOLOGY CORPORATION,14,non_financial_15067,SATCON TECHNOLOGY CORP
"SAUCONY, INC.",14,non_financial_15073,SAUCONY INC
"SERENA SOFTWARE, INC.",14,non_financial_2946,SERENA SOFTWARE
"SHELLER-GLOBE CORPORATION, A CORP. OF DE",14,non_financial_2950,SHELLER-GLOBE CORP
"SIEVERS INSTRUMENTS, INC.",14,non_financial_15423,SIEVERS INSTRUMENTS INC
"SIZMEK TECHNOLOGIES, INC. (SUCCESSOR IN INTEREST TO ENLIVEN MARKETING TECHNOLOGIES CORPORATION)",14,non_financial_2999,SIZMEK TECHNOLOGIES
"SOTERA DEFENSE SOLUTIONS, INC.",14,non_financial_15683,SOTERA DEFENSE SOLUTIONS INC
"SOUTHERN CLAY PRODUCTS, INC.",14,non_financial_15697,SOUTHERN CLAY PRODUCTS INC
SPG INTERNATIONAL LLC,14,non_financial_15801,SPG INTERNATIONAL LLC
"SPX CORPORATION (FORMERLY KNOWN AS UNITED DOMINION INDUSTRIES, INC.)",14,non_financial_15858,SPX CORP FORMERLY KNOWNAS UNITED DOMINION INDUSTRIES INC
"SRL, INC.",14,non_financial_15872,SRL INC
"STERLING CHEMICALS, INC",14,non_financial_3097,STERLING CHEMICALS
"SULLAIR, LLC",14,non_financial_16084,SULLAIR LLC
SUNRISE MEDICAL (US) LLC,14,non_financial_3135,SUNRISE MEDICAL HHG
TAR SITO LENDCO LLC,14,non_financial_16313,TAR SITO LENDCO LLC
TEXTSOFT LLC,14,non_financial_16515,TEXTSOFT LLC
THE KEDS CORPORATION,14,non_financial_1869,KEDS CORP
TOKHEIM CORPORATION,14,non_financial_3287,TOKHEIM CORP
TPC GROUP LLC,14,non_financial_16823,TPC GROUP LLC
TRC ACQUISITION CORPORATION,14,non_financial_3322,TRC ACQUISITION CORP
TRONOX ALKALI WYOMING CORPORATION,14,non_financial_16985,TRONOX ALKALI WYOMING CORP
"TRUE TEXTILES, INC., F/K/A INTERFACEFABRIC, INC.",14,non_financial_3350,TRUE TEXTILES
"U. S. STEEL TUBULAR PRODUCTS, INC.",14,non_financial_17099,US STEEL CORP
U.S. VANADIUM CORPORATION,14,non_financial_17109,US VANADIUM CORP
ULTRALIFE CORPORATION,14,non_financial_17147,ULTRALIFE CORP
"VENTURE LENDING & LEASING IV, INC., AS AGENT",14,non_financial_3441,VENTURE LENDING & LEASING IV
VERSANT SOFTWARE LLC,14,non_financial_3451,VERSANT SOFTWARE LLC
VERTELLUS PERFORMANCE CHEMICALS LLC,14,non_financial_17438,VERTELLUS PERFORMANCE CHEMICALS LLC
VERTELLUS SBH HOLDINGS LLC,14,non_financial_17439,VERTELLUS SBH HOLDINGS LLC
VIASYSTEMS CORPORATION (FORMERLY MERIX CORPORATION),14,non_financial_3464,VIASYSTEMS CORP
"VIRTUALSCOPICS, LLC",14,non_financial_17526,VIRTUALSCOPICS LLC
VOIT CORORATION,14,non_financial_17611,VOIT CORORATION
VSI ACQUISITION CORP.,14,non_financial_17640,VSI ACQUISITION CORP
WATERSIDE URBAN RENEWAL CORPORATION,14,non_financial_3551,WATERSIDE URBAN RENEWAL CORP NJ CORP
WESLEY-JESSEN CORPORATION,14,non_financial_17828,WESLEY-JESSEN CORP
"WKI LATIN AMERICA HOLDING, LLC",14,non_financial_17994,WKI LATINAMERICA HOLDING LLC
"WORLD KITCHEN, INC.",14,non_financial_3611,WORLD KITCHEN
"YOUNG INNOVATIONS, INC.",14,non_financial_18185,YOUNG INNOVATIONS INC
"YOUNG MICROBRUSH, LLC",14,non_financial_18186,YOUNG MICROBRUSH LLC
YOUNG OS LLC,14,non_financial_18188,YOUNG OS LLC
"YOUNG PS ACQUISITIONS, LLC",14,non_financial_18189,YOUNG PS ACQUISITIONS LLC
"3-V FASTENER CO., INC.",13,non_financial_3675,3-V FASTENER CO INC
"3I, L.P.",13,non_financial_3691,3I LP
ACELITY L.P. INC.,13,non_financial_3827,ACELITY LP INC
"ADVANCED BIOHEALING, INC.",13,non_financial_3996,ADVANCED BIOHEALING INC
"ADVANCED BRIDGING TECHNOLOGIES, INC.",13,non_financial_62,ADVANCED LIGHTING TECHNOLOGIES
"AK STEEL PROPERTIES, INC.",13,non_financial_4188,AK STEEL CORP
"ALLSTAR PRO, LLC",13,non_financial_4305,ALLSTAR PRO LLC
"AMSAFE AVIATION, INC.",13,non_financial_4516,AMSAFE AVIATION INC
"AMSAFE COMMERCIAL PRODUCTS, INC.",13,non_financial_217,AMSAFE COMMERCIAL PRODUCTS
"AMSTED INDUSTRIES INCORPORATED, A CORP. OF DE.",13,non_financial_219,AMSTED INDUSTRIES
"ANI PHARMACEUTICALS, INC.",13,non_financial_4593,ANI PHARMACEUTICALS INC
APTEVO RESEARCH AND DEVELOPMENT LLC,13,non_financial_4688,APTEVO RESEARCH & DEVELOPMENT LLC
ARCONIX/USA INC.,13,non_financial_4736,ARCONIX USA INC
ARMKEL LLC,13,non_financial_295,ARMKEL LLC
ASTRAZENECA AB,13,non_financial_4870,ASTRAZENECA AB
"ATLAS ENGINEERING, INC.",13,non_financial_4923,ATLAS ENGINEERING INC
"AUSPEX SYSTEMS, INC.",13,non_financial_4977,AUSPEX SYSTEMS INC
"AVAGO TECHNOLOGIES ECBU IP (SINGAPORE) PTE. LTD., SUCCESSOR IN INTEREST TO AVAGO TECHNOLOGIES GENERAL IP (SINGAPORE) PTE. LTD.",13,non_financial_393,AVAGO TECHNOLOGIES GENERAL IP
AVCTECHNOLOGIES USA INC.,13,non_financial_5029,AVCTECHNOLOGIES USA INC
BIG HEART PET BRANDS (F/K/A DEL MONTE CORPORATION),13,non_financial_488,BIG HEART PET BRANDS F K A DEL MONTE CORP
BIG HEART PET BRANDS F/K/A DEL MONTE CORPORATION,13,non_financial_488,BIG HEART PET BRANDS F K A DEL MONTE CORP
BIG T-2 COMPANY LLC,13,non_financial_5350,BIG T-2 CO LLC
"BINDERLINE DRAFTLINE, INC.",13,non_financial_492,BINDERLINE DRAFTLINE MI CORP
BROWN & SHARPE MANUFACTURING COMPANY,13,non_financial_5728,BROWN & SHARPE MANUFACTURING CO
"CARDIOFOCUS, INC.",13,non_financial_662,CARDIOFOCUS
CEDAR CORPORATION,13,non_financial_6140,CEDAR CORP
"CELLNET DATA SYSTEMS, INC.",13,non_financial_6162,CELLNET DATA SYSTEMS INC
CELSION CORPORATION,13,non_financial_6168,CELSION CORP
"CHILDREN ORAL CARE, LLC",13,non_financial_6360,CHILDREN ORAL CARE LLC
"CHIRON HOLDINGS, INC.",13,non_financial_6365,CHIRON HOLDINGS INC
"CHIRON TOPCO, INC.",13,non_financial_6366,CHIRON TOPCO INC
"CNET NETWORKS, INC.",13,non_financial_6541,CNET NETWORKS INC
"CONSOLIDATED TURBINE SPECIALISTS, LLC",13,non_financial_6766,CONSOLIDATED TURBINE SPECIALISTS LLC
"CORMETECH, INC.",13,non_financial_6856,CORMETECH INC
"COSTAR GROUP, INC.",13,non_financial_6877,COSTAR GROUP INC
DECISIONONE CORPORATION,13,non_financial_7318,DECISIONONE CORP
"DEFIANCE KINEMATICS, INC.",13,non_financial_988,DEFIANCE KINEMATICS DE CORP
DEFIANCE PRECISION PRODUCTS MANAGEMENT LLC,13,non_financial_989,DEFIANCE PRECISION PRODUCTS OH CORP
"DEFIANCE TESTING AND ENGINEERING SERVICES, INC.",13,non_financial_990,DEFIANCE TESTING & ENGINEERING SERVICES MI CORP
DEFINANCE PRECISION PRODUCTS MANUFACTURING LLC,13,non_financial_992,DEFINANCE PRECISION PRODUCTS MANUFACTURING LLC DE LIABILITY CO
"DETROIT FUEL, INC.",13,non_financial_7412,DETROIT FUEL INC
"DR. FRESH, LLC",13,non_financial_7619,DR FRESH LLC
DYAX CORP.,13,non_financial_1109,DYAX CORP A DELAWARE CORP
"ECM INDUSTRIES, LLC",13,non_financial_7825,ECM INDUSTRIES LLC
"ELECTRONIC INTERCONNECT SYSTEMS, INC.",13,non_financial_1154,ELECTRONIC INTERCONNECT SYSTEMS MA CORP
"ENDO GENERICS HOLDINGS, INC.",13,non_financial_1178,ENDO GENERICS HOLDINGS
"ETS SCHAEFER, LLC",13,non_financial_8254,ETS SCHAEFER LLC
"FLORIDA TURBINE TECHNOLOGIES, INC.",13,non_financial_8638,FLORIDA TURBINE TECHNOLOGIES INC
"FLUID ROUTING SOLUTIONS AUTOMOTIVE, LLC",13,non_financial_1338,FLUID ROUTING SOLUTIONS
FLUID ROUTING SOLUTIONS INTERMEDIATE HOLDINGS CORP.,13,non_financial_1338,FLUID ROUTING SOLUTIONS
FOUGERA PHARMACEUTICALS INC. (F.K.A. NYCOMED US INC.),13,non_financial_8721,FOUGERA PHARMACEUTICALS INC F K A NYCOMED US INC
FRANKLIN ELECTRONIC PUBLISHERS INC.,13,non_financial_1351,FRANKLIN ELECTRONIC PUBLISHERS
"FTT AMERICA, LLC",13,non_financial_8797,FTT AMERICA LLC
"GEFEN, INC.",13,non_financial_8906,GEFEN INC
GENERAL SIGNAL CORPORATION,13,non_financial_8940,GENERAL SIGNAL TECHNOLOGY CORP
GENTEK HOLDING CORPORATION (FORMERLY GENERAL CHEMICAL CORPORATION),13,non_financial_1413,GENTEK HOLDING LLC F K A GENERAL CHEMICAL CORP
"GENTEK, INC.",13,non_financial_1414,GENTEK
GLADIATOR CORPORATION,13,non_financial_9040,GLADIATOR CORP
GLEASON METROLOGY SYSTEMS CORPORATION,13,non_financial_9062,GLEASON METROLOGY SYSTEMS CORP
GRAHAM PACKAGING PET TECHNOLOGIES INC.,13,non_financial_1464,GRAHAM PACKAGING CO
"GRAPHIC FLEXIBLE PACKAGING, LLC",13,non_financial_9187,GRAPHIC FLEXIBLE PACKAGING LLC
"GTO, INC.",13,non_financial_9279,GTO INC
"HEADWATERS, INC.",13,non_financial_1551,HEADWATERS
HMI INDUSTRIES INC.,13,non_financial_1607,HMI INDUSTRIES
HN INVESTMENT HOLDINGS INC.,13,non_financial_1609,HN INVESTMENT HOLDINGS DE CORP
"HOME PRODUCTS INTERNATIONAL - NORTH AMERICA, INC.",13,non_financial_1616,HOME PRODUCTS INTERNATIONAL
HOMELOGIC LLC,13,non_financial_9691,HOMELOGIC LLC
"HURCO COMPANIES, INC.",13,non_financial_9808,HURCO CO INC
"HY-FORM PRODUCTS, INC.",13,non_financial_1648,HY-FORM PRODUCTS MI CORP
INDIGO SYSTEMS CORPORATION,13,non_financial_10082,INDIGO SYSTEMS CORP
INFINERA CORPORATION,13,non_financial_10115,INFINERA CORP
"INTELLICHECK, INC.",13,non_financial_1741,INTELLICHECK
"INTERNATIONAL ELECTRONICS, INC.",13,non_financial_1156,INTERNATIONAL ELECTRONICS
