or_name,freq,entity_id,standard_name
SUE GERDELMAN & JOHN GERDELMAN,5,financial_1001,SUE GERDELMAN & JOHN GERDELMAN TTEE REVOC OF JOHN WILLIAM GERDELMAN
SUE GERDELMAN & JOHN GERDELMAN TTEE REVOC. TRUST OF JOHN WILLIAM GERDELMAN,5,financial_1001,SUE GERDELMAN & JOHN GERDELMAN TTEE REVOC OF JOHN WILLIAM GERDELMAN
SYNTELLECT INC.,5,financial_4925,SYNTELLECT INC
TAURUS4757 GMBH (SUCCESSOR IN INTEREST TO THOMAS GIRSCHWEILER),5,financial_5016,TAURUS4757 GMBH SUCCESSOR IN INTEREST TO THOMAS GIRSCHWEILER
"TCOM, L.P.",5,financial_5032,TCOM LP
TEACHERS INSURANCE AND ANNUITY ASSOCIATION OF AMERICA,5,financial_2237,TEACHERS INSURANCE & ANNUITY ASSOCIATION OF AMERICA
"TELTIER TECHNOLOGIES, INC.",5,financial_5198,TELTIER TECHNOLOGIES INC
"THE PRIVATEBANK AND TRUST COMPANY, AS AGENT",5,financial_861,PRIVATEBANK &
TRANSAMERICA BUSINESS CAPITAL CORPORATION,5,financial_1045,TRANSAMERICA BUSINESS CREDIT CORP
"TRIATHLON MEDICAL VENTURES FUND, L.P.",5,financial_1047,TRIATHLON MEDICAL VENTURES FUND
"U.S. BANK NATIONAL ASSOCIATION, A NATIONAL BANKING ASSOCIATION, FORMERLY KNOWN AS FIRSTAR BANK, N.A., AS AGENT",5,financial_3,US BANK NA
"U.S. BANK NATIONAL ASSOCIATION, AS COLLATERAL AGENT (FIRST LIEN 2011)",5,financial_3,US BANK NA
"U.S. BANK NATIONAL ASSOCIATION, AS COLLATERAL AGENT (FIRST LIEN 2014)",5,financial_3,US BANK NA
"U.S. BANK NATIONAL ASSOCIATION, AS COLLATERAL AGENT (SECOND LIEN 2011)",5,financial_3,US BANK NA
"U.S. BANK NATIONAL ASSOCIATION, AS COLLATERAL AGENT (SECOND LIEN 2014)",5,financial_3,US BANK NA
"U.S. BANK NATIONAL ASSOCIATION, AS TRUSTEE AND SECURED PARTY",5,financial_3,US BANK NA
"U.S. BANK NATIONAL ASSOCIATION, FORMERLY KNOWN AS FIRSTAR BANK, NATIONAL ASSOCIATION, FORMERLY KNOWN AS STAR BANK, NATIONAL ASSOCIATION",5,financial_3,US BANK NA
"U.S. BANKRUPTCY COURT, DIST. OF DELAWARE",5,financial_121,US BANKRUPTCY COURT DISTRICT OF NEW HAMPSHIRE CASE 04-14151 JUDGE J MICHAEL DEASY DOCUMENT NO 819
U.S. STEEL SUPPLY INC.,5,financial_5737,US STEEL SUPPLY INC
"UNIFLEX HOLDINGS, LLC",5,financial_1065,UNIFLEX HOLDINGS
"VECTIS LIFE SCIENCES FUND I, L.P.",5,financial_5217,VECTIS LIFE SCIENCES FUND I LP
"VENTURE LEASING & LENDING V, INC.",5,financial_1061,VENTURE LENDING & LEASING IV
"W CAPITAL PARTNERS II, L.P.",5,financial_2922,W CAPITAL PARTNERS II LP
"WACHOVIA CAPITAL FINANCE CORPORATION (CENTRAL), FORMERLY KNOWN AS CONGRESS FINANCIAL CORPORATION (CENTRAL), AS AGENT",5,financial_1092,WACHOVIA CAPITAL FINANCE CORP CENTRAL
"WALKER, BAYARD JR.",5,financial_2941,WALKER BAYARD JR
WALTER C. WOJACK REVOCABLE TRUST,5,financial_2947,WALTER C WOJACK REVOCABLE TRUST
"WANG LABORATORIES, INC.",5,financial_2949,WANG LABORATORIES INC
"WARREN CAMERON FAUST & ASCIUTTO, P.C.",5,financial_1096,WARREN CAMERON FAUST & ASCIUTTO P C A MICHIGAN PROFESSIONAL CORP
WAVI HOLDING AG (SUCCESSOR IN INTEREST TO WALTER VILLIGER),5,financial_2968,WAVI HOLDING AG SUCCESSOR IN INTEREST TO WALTER VILLIGER
"WELLS FARGO BANK NORTHWEST, N.A.",5,financial_1103,WELLS FARGO BANK NA
"WELLS FARGO BANK, NATIONAL ASSOCIATION, SUCCESSOR TO WELLS FARGO BUSINESS CREDIT, INC.",5,financial_1103,WELLS FARGO BANK NA
"WELLS FARGO CAPITAL FINANCE, INC., AS AGENT",5,financial_1103,WELLS FARGO BANK NA
"WESTBURY EQUITY PARTNERS SBIC, L.P.",5,financial_3083,WESTBURY EQUITY PARTNERS SBIC LP
"WESTERN ALLIANCE BANK, AS SUCCESSOR IN INTEREST TO BRIDGE BANK, NATIONAL ASSOCIATION",5,financial_1105,WESTERNALLIANCE BANK
"WESTON & CO. VI, LLC",5,financial_3095,WESTON & CO VI LLC
"WICKLINE, SAMUEL A., M.D.",5,financial_3138,WICKLINE SAMUEL A M D
"WILMINGTON TRUST FSB, A FEDERAL SAVINGS BANK",5,financial_1111,WILMINGTON NA
"WILMINGTON TRUST, NATIONAL ASSOCIATION (AS NOTEHOLDER COLLATERAL AGENT)",5,financial_1111,WILMINGTON NA
10X FUND L.P.,4,financial_0,10X FUND
"ABN AMRO BANK N.V., SAN FRANCISCO ET AL",4,financial_6,ABNAMRO BANK
AID ASSOCIATION FOR LUTHERANS,4,financial_1318,AID ASSOCIATION FOR LUTHERANS
"AIRCLIC, INC.",4,financial_1322,AIRCLIC INC
"ALLY BANK, AS ADMINISTRATIVE AGENT",4,financial_34,ALLY BANK
AMERICAN NATIONAL BANK & TRUST CO.,4,financial_44,AMERICAN NATIONAL BANK
"ANDREESSEN HOROWITZ FUND I, L.P., AS COLLATERAL AGENT",4,financial_1509,ANDREESSEN HOROWITZ FUND I LP
ANTARES CAPITAL CORPORATION F/K/A ANTARES LEVERAGED CAPITAL CORP.,4,financial_55,ANTARES CAPITAL
ANTARES CAPITAL LP (AS SUCCESSOR AGENT),4,financial_55,ANTARES CAPITAL
APPLIED EXTRUSION TECHNOLOGIES,4,financial_65,APPLIED EXTRUSION TECHNOLOGIES
"ARTERIAL VASCULAR ENGINEERING, INC.",4,financial_1646,ARTERIAL VASCULAR ENGINEERING INC
AVA/MARINER ASSOCIATES,4,financial_1725,AVA MARINER ASSOCIATES
"BALTHASER ONLINE, INC.",4,financial_1794,BALTHASER ONLINE INC
"BANC OF CALIFORNIA, N.A., AS ADMINISTRATIVE AGENT",4,financial_1803,BANC OF CALIFORNIA NA
BANK OF AMERICA COMMERCIAL FINANCE CORP. (F/K/A NATIONSCREDIT COMMERCIAL CORP.),4,financial_43,BANK OF AMERICA NA
BANK OF AMERICA NATIONAL TRUST & SAVINGS ASSOC.,4,financial_43,BANK OF AMERICA NA
"BANK OF AMERICA NATIONAL TRUST AND SAVINGS ASSOCIATION, FORMERLY KNOWN AS CONTINENTAL BANK N.A.",4,financial_43,BANK OF AMERICA NA
"BANK OF AMERICA, N.A. (MERGED WITH MARYLAND NATIONAL BANK)",4,financial_43,BANK OF AMERICA NA
"BANK OF AMERICA, N.A. (RELEASE SECURITY INTEREST OF BANK OF AMERICA AS SECOND LIEN HOLDER)",4,financial_43,BANK OF AMERICA NA
"BANK OF AMERICA, N.A. (RELEASE SECURITY INTEREST OF BANK OF AMERICA AS SENIOR COLLATERAL AGENT)",4,financial_43,BANK OF AMERICA NA
"BANK OF AMERICA, N.A. AS AGENT (FKA NATIONS BANK, N.A.) AND SUCCESSOR BY MERGER TO NATIONS BANK OF TEXAS, N.A.)",4,financial_43,BANK OF AMERICA NA
"BANK OF AMERICA, N.A. AS AGENT (FKA NATIONS BANK, N.A.) AND SUCCESSOR BY MERGER TO NATIONSBANK OF TEXAS, N.A.)",4,financial_43,BANK OF AMERICA NA
"BANK OF AMERICA, N.A., AS SUCCESSOR ADMINISTRATIVE AGENT TO JP MORGAN CHASE BANK, N.A., AS RESIGNING AGENT",4,financial_43,BANK OF AMERICA NA
"BANK OF AMERICA, N.A., FORMERLY KNOWN AS NATIONSBANK, NATIONAL ASSOCIATION, AS AGENT",4,financial_43,BANK OF AMERICA NA
"BANK OF AMERICA, NATIONAL ASSOCIATION, SUCCESSOR IN INTEREST TO LASALLE BANK NA",4,financial_43,BANK OF AMERICA NA
"BANK OF BOSTON, N.A.",4,financial_104,BANK OF BOSTON CONNECTICUT
"BANK OF MERICA, N.A.",4,financial_1940,BANK OF MERICA NA
"BANK OF MONTREAL, AS SUCCESSOR TO BMO HARRIS BANK N.A.",4,financial_109,BANK OF MONTREAL
BANK OF NEW ENGLAND N.A.,4,financial_5761,BANK OF NEW ENGLAND NA
BANK OF SCOTLAND PLC F/K/A THE GOVERNOR AND COMPANY OF THE BANK OF SCOTLAND,4,financial_111,BANK OF SCOTLAND
"BANK ONE, COLORADO",4,financial_113,BANK ONE NA
"BANK ONE, TEXAS, N.A.",4,financial_113,BANK ONE NA
BANKRUPTCY JUDGE OF THE UNITED STATES BANKRUPTCY COURT FOR DELAWARE,4,financial_2075,BANKRUPTCY JUDGE OF THE US BANKRUPTCY COURT FOR DELAWARE
BFI BUSINESS FINANCE,4,financial_141,BFI BUSINESS FINANCE DBA CAPITALSOURCE BUSINESS FINANCE GROUP
BMO HARRIS BANK N.A.AS ADMINISTRATIVE AGENT,4,financial_154,BMO HARRIS BANK NA
BNP PARIBAS (FORMERLY KNOWN AS BANQUE PARIBAS),4,financial_5516,BNP PARIBAS
"BOATMEN'S NATIONAL BANK OF ST. LOUIS, N.A., THE",4,financial_157,BOATMEN S NATIONAL BANK OF ST LOUIS
"BRIGHTWOOD LOAN SERVICES LLC, AS COLLATERAL AGENT",4,financial_168,BRIGHTWOOD LOAN SERVICES LLC
"BUILT-RIGHT HOLDINGS, LLC",4,financial_2475,BUILT-RIGHT HOLDINGS LLC
BURDALE FINANCIAL LIMITED,4,financial_178,BURDALE FINANCIAL
"BURRILL INDIANA LIFE SCIENCES CAPITAL FUND, L.P.",4,financial_180,BURRILL LIFE SCIENCES CAPITAL FUND III
"BURRILL LIFE SCIENCES CAPITAL FUND, L.P.",4,financial_180,BURRILL LIFE SCIENCES CAPITAL FUND III
CALIFORNIA FEDERAL SAVINGS AND LOAN ASSOCIATION,4,financial_191,CALIFORNIA FEDERAL BANK
"CALIFORNIA MEZZANINE INVESTMENT FUND, L.P.",4,financial_2540,CALIFORNIA MEZZANINE INVESTMENT FUND LP
CAMHZN MASTER LDC,4,financial_2555,CAMHZN MASTER LDC
"CANADIAN IMPERIAL BANK OF COMMERCE, AS SECURITY AGENT",4,financial_198,CANADIAN IMPERIAL BANK OF COMMERCE
"CAPITALSOURCE FINANCE, LLC",4,financial_208,CAPITALSOURCE FINANCE LLC
"CAPITALSOUTH PARTNERS SBIC FUND III, L.P.",4,financial_209,CAPITALSOUTH PARTNERS SBIC FUND III
CAPITOL BANK OF COMMERCE,4,financial_2622,CAPITOL BANK OF COMMERCE
"CARNEGIE, DON J.",4,financial_2641,CARNEGIE DON J
"CB CORPORATE FINANCE, LLC",4,financial_217,CB CORPORATE FINANCE LLC
"CHASE CAPITAL CORPORATION, AS ADMINISTRATIVE AGENT",4,financial_232,CHASE CAPITAL CORP
CHEMICAL BANK (AS ADMINISTRATIVE AGENT),4,financial_234,CHEMICAL BANK
CIBC BANK USA (F/K/A THE PRIVATEBANK AND TRUST COMPANY),4,financial_242,CIBC BANK USA
"CIT FINANCE LLC, AS COLLATERAL AGENT",4,financial_245,CIT FINANCE LLC
"CIT GROUP/BUSINESS CREDIT, INC., A NEW YORK CORPORATION",4,financial_244,CIT GROUP BUSINESS CREDIT
"CITIBANK, N.A, AS ADMINISTRATIVE AGENT",4,financial_251,CITIBANK NA
"CITIBANK, N.A., IN ITS CAPACITY AS COLLATERAL AGENT",4,financial_251,CITIBANK NA
"CITIBANK, N.A., THE ADMINISTRATIVE AGENT",4,financial_251,CITIBANK NA
"CITICORP USA, INC., AS ADMINISTRATIVE AGENT",4,financial_5518,CITICORP NORTH AMERICA
CITIGROUP GLOBAL MARKETS REALTY CORP.,4,financial_252,CITIGROUP GLOBAL MARKETS REALTY CORP
"CITY NATIONAL BANK, AS ADMINISTRATIVE AGENT",4,financial_256,NATIONAL BANK
"CLARIENT, INC.",4,financial_257,CLARIENT
COMERICA BANK AS SUCCESSOR IN INTEREST TO IMPERIAL BANK,4,financial_117,COMERICA BANK
"COMERICA BANK, A SUCCESSOR-IN-INTEREST TO COMERICA BANK - CALIFORNIA",4,financial_117,COMERICA BANK
"COMERICA BANK, A TEXAS BANKING ASSOCIATION, FORMERLY A MICHIGAN BANKING CORPORATION",4,financial_117,COMERICA BANK
"CP II UT COINVESTORS, LLC",4,financial_3204,CP II UTC LLC
CREDIT LYONNAIS NEW YORK BRANCH,4,financial_307,CREDIT LYONNAIS
"CREDIT LYONNAIS, NEW YORK BRANCH, AS AGENT",4,financial_307,CREDIT LYONNAIS
CREDIT SUISSE MANAGEMENT LLC,4,financial_309,CREDIT SUISSE
"CREDIT SUISSE, CAYMAN ISLANDS BRANCH, AS FIRST LIEN COLLATERAL AGENT",4,financial_309,CREDIT SUISSE
"CROSBY ROCK LLC, AS SUCCESSOR LENDER",4,financial_3328,CROSBY ROCK LLC AS SUCCESSOR LENDER
"CROWLEY, INDIVIDUAL TRUSTEE, SUCCESSOR TO ANGELITA PENA, C/O US BANK TRUST NATIONAL ASSOCIATION, PATRICK J.",4,financial_3334,CROWLEY INDIVIDUAL TRUSTEE SUCCESSOR TO ANGELITA PENA C O US BANK TRUST NA PATRICK J
D. B. ZWIRN,4,financial_325,D B ZWIRN FINANCE LLC
"DALEWOOD ASSOCIATES, LP",4,financial_3378,DALEWOOD ASSOCIATES LP
"DEUTSCHE BANK AG NEW YORK BRANCH, AS ADMINISTRATIVE AGENT AND COLLATERAL AGENT",4,financial_350,DEUTSCHE BANK
DEUTSCHE BANK TRUST COMPANIES AMERICAS,4,financial_350,DEUTSCHE BANK
DEUTSCHE BANK TRUST COMPANY AMERICAS (F/K/A BANKERS TRUST COPANY),4,financial_350,DEUTSCHE BANK
DEUTSCHE BANK TRUST COMPANY AMERICAS AS COLLARTERAL AGENT,4,financial_350,DEUTSCHE BANK
DEUTSCHE BANK TRUST COMPANY AMERICAS F/K/A BANKERS TRUST COMPANY,4,financial_350,DEUTSCHE BANK
"DEUTSCHE BANK TRUST COMPANY AMERICAS, AS ADMINISTRATIVE AGENT AND COLLATERAL AGENT",4,financial_350,DEUTSCHE BANK
DUANE MORRIS LLP,4,financial_3554,DUANE MORRIS
"ECLIPSE BUSINESS CAPITAL LLC (F/K/A ENCINA BUSINESS CREDIT, LLC), AS AGENT",4,financial_379,ECLIPSE BUSINESS CAPITAL LLC
"ECLIPSE BUSINESS CAPITAL LLC, AS AGENT",4,financial_379,ECLIPSE BUSINESS CAPITAL LLC
"ELLIOTT ASSOCIATES, L.P.",4,financial_3637,ELLIOTT ASSOCIATES LP
"ELLIOTT INTERNATIONAL, L.P.",4,financial_3638,ELLIOTT INTERNATIONAL LP
ENTERPRISE CAPITAL CORPORATION,4,financial_3680,ENTERPRISE CAPITAL CORP
"ERGO STRATEGIC PARTNERS II, LLC",4,financial_3700,ERGO STRATEGIC PARTNERS II LLC
"ESCALATE CAPITAL PARTNERS SBIC I, L.P.",4,financial_5591,ESCALATE CAPITAL PARTNERS SBIC I LP
"EUREKA I, L.P.",4,financial_3715,EUREKA I LP
"EVANS RENEWABLE HOLDINGS II, LLC",4,financial_400,EVANS RENEWABLE HOLDINGS II LLC
"FIFTH THIRD BANK, NATIONAL ASSOCIATION",4,financial_413,FIFTH THIRD BANK
FINOVELEC,4,financial_5541,FINOVELEC
FIRST AMERICAN NATIONAL BANK OF NASHVILLE,4,financial_420,FIRST AMERICAN NATIONAL BANK OF NASHVILLE
"FIRST AMERICAN NATIONAL BANK OF NASHVILLE, FIRST AMERICAN CENTER, NASHVILLE, TN 37237",4,financial_420,FIRST AMERICAN NATIONAL BANK OF NASHVILLE
"FIRST BANK BUSINESS CAPITAL, INC. F/K/A FB COMMERCIAL FINANCE, INC.",4,financial_422,FIRST BANK NA
"FIRST CITY, TEXAS-HOUSTON, N.A. (SUCCESSOR OF FIRST CITY NATIONAL BANK OF HOUSTON, NA)",4,financial_425,FIRST SECURITIES
"FIRST CITY, TEXAS-HOUSTON, N.A. (SUCESSOR TO FIRST CITY NATIONAL BANK OF HOUSTON N.A.)",4,financial_425,FIRST SECURITIES
FIRST FINANCIAL BANK,4,financial_428,FIRST FINANCIAL BANK
"FIRST NATIONAL BANK OF BOSTON, THE, AS AGENT",4,financial_431,FIRST NATIONAL BANK OF CHICAGO
FIRST UNION COMMERCIAL CORPORATION,4,financial_437,FIRST UNION NATIONAL BANK
"FIRST UNION NATIONAL BANK, AS SUCCESSOR TO MERIDIAN BANK",4,financial_437,FIRST UNION NATIONAL BANK
"FIRSTMERIT BANK, N.A.",4,financial_3823,FIRSTMERIT BANK NA
"FLEET CAPITAL CORPORATION, AS AGENT",4,financial_442,FLEET CAPITAL CORP
FLEET NATIONAL BANK (F/K/A BANKBOSTON N.A.),4,financial_442,FLEET CAPITAL CORP
FOREVER 7 LLC,4,financial_3864,FOREVER 7 LLC
"GE CAPITAL CFE, INC.",4,financial_3934,GE CAPITAL EQUITY INVESTMENTS C O GE HEALTHCARE FINANCIAL SERVICES
GENERAL AMERICAN LIFE INSURANCE COMPANY,4,financial_3950,GENERAL AMERICAN LIFE INSURANCE CO
GENERAL ELECTRIC CAPITAL CORPORATION AS COLLATERAL AGENT,4,financial_482,GENERAL ELECTRIC CAPITAL CORP
"GENERAL ELECTRIC CAPITAL CORPORATION, AS SUCCESSOR TO THE BANK OF NOVA SCOTIA",4,financial_482,GENERAL ELECTRIC CAPITAL CORP
"GENERAL ELECTRIC COMPANY, AS ADMINISTRATIVE AGENT (AS SUCCESSOR IN INTEREST BY MERGER TO GENERAL ELECTRIC CAPITAL CORPORATION, AS ADMINISTRATIVE AGENT)",4,financial_482,GENERAL ELECTRIC CAPITAL CORP
GOLDMAN SACHS MIDDLE MARKET LENDING CORP.,4,financial_502,GOLDMAN SACHS LENDING PARTNERS LLC
"GOLUB CAPITAL MARKETS LLC, FORMERLY KNOWN AS GCI CAPITAL MARKETS LLC, AS ADMINISTRATIVE AND COLLATERAL AGENT",4,financial_503,GOLUB CAPITAL MARKETS LLC
GOOD ENERGIES II L.P.,4,financial_4025,GOOD ENERGIES II LP
"GOULD, LANCE K.",4,financial_4037,GOULD LANCE K
"GOVERNOR AND COMPANY OF THE BANK OF SCOTLAND, THE",4,financial_111,BANK OF SCOTLAND
"GREATER BAY VENTURE BANKING, A DIVISION OF GREATER BAY BANK, N.A., SUCCESSOR IN INTEREST TO VENTURE BANKING GROUP, A DIVISION OF CUPERTINO NATIONAL BANK",4,financial_511,GREATER BAY VENTURE BANKING
"GREENER CAPITAL PARTNERS II, L.P.",4,financial_4056,GREENER CAPITAL PARTNERS II LP
GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,4,financial_4081,GUARDIAN LIFE INSURANCE CO OF AMERICA
"HAMBRECHT & QUIST GUARANTY FINANCE, LLC",4,financial_517,HAMBRECHT & QUIST GUARANTY FINANCE LLC
"HAMBRECHT & QUIST TRANSITION CAPITAL, LLC",4,financial_517,HAMBRECHT & QUIST GUARANTY FINANCE LLC
"HARLAND CLARKE CORP. (SUCCESSOR IN INTEREST TO WHITEBOX DELPHAX, LTD.)",4,financial_4136,HARLAND CLARKE CORP SUCCESSOR IN INTEREST TO WHITEBOX DELPHAX LTD
"HARRIS N.A., AGENT",4,financial_526,HARRIS & SAVINGS BANK
"HARRIS, N.A., AS ADMINISTRATIVE AGENT",4,financial_526,HARRIS & SAVINGS BANK
"HAYES MICROCOMPUTER PRODUCTS, INC.",4,financial_4163,HAYES MICROCOMPUTER PRODUCTS INC
"HAYFIN SERVICES LLP, AS ADMINISTRATIVE AGENT",4,financial_532,HAYFIN SERVICES
"HEALTHCAP IV BIS, L.P.",4,financial_536,HEALTHCAP IV
HEALTHCAP IV KB,4,financial_536,HEALTHCAP IV
"HEALTHCAP IV, L.P.",4,financial_536,HEALTHCAP IV
HEWLETT-PACKARD COMPANY,4,financial_4199,HEWLETT-PACKARD CO
HILCO CAPITAL LP,4,financial_552,HILCO CAPITAL
"HMC LEASING, LLC",4,financial_4222,HMC LEASING LLC
"HOUSTON VENTURE PARTNERS, LTD.",4,financial_4251,HOUSTON VENTURE PARTNERS LTD
"ICON AGENT, LLC",4,financial_4291,ICONAGENT LLC
"INTERNATIONAL BANK OF COMMERCE, A TX BANKING ASSOCIATION",4,financial_197,NATIONAL BANK OF DETROIT
"IRONGATE RENTAL SERVICES, LLC",4,financial_4386,IRONGATE RENTAL SERVICES LLC
"IRONGATE TUBULAR SERVICES, LLC",4,financial_4387,IRONGATE TUBULAR SERVICES LLC
"ITASCA BUSINESS CREDIT, INC.",4,financial_4397,ITASCA BUSINESS CREDIT INC
"JEFFERIES FINANCE LLC, AS SUCCESSOR ADMINISTRATIVE AGENT AND COLLATERAL AGENT",4,financial_599,JEFFERIES FINANCE LLC
JEFFERSON-PILOT LIFE INSURANCE COMPANY,4,financial_4430,JEFFERSON-PILOT LIFE INSURANCE CO
JPMORGAN CHASE BANK (SUCCESSOR IN INTEREST TO THE CHASE MANHATTAN BANK),4,financial_605,JP MORGAN CHASE BANK NA
"JPMORGAN CHASE BANK, FORMERLY KNOWN AS CHASE MANHATTAN BANK, AS COLLATERAL AGENT, THE",4,financial_605,JP MORGAN CHASE BANK NA
"JPMORGAN CHASE BANK, N.A., FKA BANK ONE",4,financial_605,JP MORGAN CHASE BANK NA
KENTUCKY ECONOMIC DEVELOPMENT FINANCE AUTHORITY,4,financial_4519,KENTUCKY ECONOMIC DEVELOPMENT FINANCE AUTHORITY
KNIGHT ENERGY TOPCO LLC,4,financial_4561,KNIGHT ENERGY TOPCO LLC
"KNIGHT INFORMATION SYSTEMS, L.L.C.",4,financial_4562,KNIGHT INFORMATION SYSTEMS LLC
KREOS CAPITAL III (LUXEMBOURG) S.A.R.L,4,financial_627,KREOS CAPITAL IV EXPERT FUND
LAS VENTANAS LLC,4,financial_4617,LAS VENTANAS LLC
"LEA, HURDLE",4,financial_4635,LEA HURDLE
"LEADER VENTURES, LLC",4,financial_4636,LEADER VENTURES LLC
"LIGHTHOUSE CAPITAL PARTNERS VI, L.P.",4,financial_4686,LIGHTHOUSE CAPITAL PARTNERS VI LP
"LINC VENTURE LEASE PARTNERS II, L.P.",4,financial_649,LINC VENTURE LEASE PARTNERS II
LSP III OMNI INVESTMENT COOPERATIEF U.A.,4,financial_4741,LSP III OMNI INVESTMENT COOPERATIEF U A
"LYNN, BARRY X",4,financial_656,LYNN BARRY X
MADELEINE L.L.C.,4,financial_662,MADELEINE LLC
MANCHESTER SECURITIES CORP.,4,financial_667,MANCHESTER SECURITIES CORP
"MANUFACTURERS HANOVER TRUST COMPANY, REPLACED BY SOVRAN BANK, N.A. AS AGENT, SUCCEEDED TO BY MERGER BY NATIONSBANK, N.A., A NATIONAL BANKING ASSOCIATION",4,financial_670,MANUFACTURERS HANOVER
"MERRILL LYNCH CAPITAL, A DIVISION OF MERRILL LYNCH BUSINESS FINANCIAL SERVICES INC., AS ADMINISTRATIVE AGENT",4,financial_702,MERRILL LYNCH CAPITAL
"MIDCAP FUNDING IV TRUST, AS SUCCESSOR IN INTEREST TO MIDCAP FINANCIAL TRUST",4,financial_715,MIDCAP FINANCIAL
"MIDWAY AMUSEMENT GAMES, LLC",4,financial_4959,MIDWAY AMUSEMENT GAMES LLC
MMC/GATZ PARTNERSHIP NO.1,4,financial_725,MMC GATX PARTNERSHIP NO 1
"MORGAN STANLEY SENIOR FUNDING, INC. AS GLOBAL COLLATERAL AGENT",4,financial_731,MORGAN STANLEY SENIOR FUNDING
"MORGAN STANLEY SENIOR FUNDING, INC. AS RCF ADMINISTRATIVE AGENT",4,financial_731,MORGAN STANLEY SENIOR FUNDING
MUNICIPAL EMPLOYEES' RETIREMENT SYSTEM OF LOUISIANA,4,financial_5064,MUNICIPAL EMPLOYEES RETIREMENT SYSTEM OF LOUISIANA
"MVC CAPITAL, INC.",4,financial_742,MVC CAPITAL
NATIONAL CITY BANK OF NATIONAL CITY CENTER,4,financial_256,NATIONAL BANK
"NATIONAL CITY BUSINESS CREDIT, INC., AS AGENT",4,financial_256,NATIONAL BANK
"NAVITAS CAPITAL I, LP",4,financial_5116,NAVITAS CAPITAL I LP
"NBD BANK (FORMERLY NBD BANK, N.A.)",4,financial_756,NBD BANK NA
"NELSON PARTNERS, CITADEL INVESTMENT MANAGEMENT, L.P., CITADEL INVESTMENT MANAGEMENT, INC.",4,financial_5126,NELSON PARTNERS CITADEL INVESTMENT MANAGEMENT LP CITADEL INVESTMENT MANAGEMENT INC
"NEWSTAR BUSINESS CREDIT, LLC",4,financial_5159,NEWSTAR BUSINESS CREDIT LLC
NORDEA BANK AB (PUBL) AS SUCCESSOR IN INTEREST TO BARCLAYS BANK PLC,4,financial_769,NORDEA BANK FINLAND
"NORDEA DANMARK, FILIAL AF NORDEA BANK AB (PUBL), SVERIGE, (F/K/A NORDEA BANK DANMARK A/S), AS SECURITY AGENT",4,financial_769,NORDEA BANK FINLAND
NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY,4,financial_777,NORTHWESTERN MUTUAL LIFE INSURANCE CO
"NOVELLUS DEVELOPMENT COMPANY, LLC",4,financial_5225,NOVELLUS DEVELOPMENT CO LLC
"O'BRIEN INTERNATIONAL, INC.",4,financial_5238,O BRIEN INTERNATIONAL INC
OFCO CLUB IV,4,financial_5252,OFCO CLUB IV
"OLYMPUS SECURITIES, LTD.",4,financial_5265,OLYMPUS SECURITIES LTD
OPTICAL RECORDING CORPORATION,4,financial_5288,OPTICAL RECORDING CORP
ORIX FINANCE CORP.,4,financial_803,ORIX FINANCE CORP
"OSMAN RASHID, AS TRUSTEE FOR THE RASHID LIVING TRUST",4,financial_5314,OSMAN RASHID FOR THE RASHID LIVING TRUST
PACIFIC LIFE INSURANCE COMPANY,4,financial_5334,PACIFIC LIFE INSURANCE CO
"PACIFIC WESTERN BANK, AS SUCCESSOR IN INTEREST TO SQUARE 1 BANK",4,financial_810,PACIFIC WESTERN BANK
"PATRIOT CAPITAL FUNDING, INC.",4,financial_5382,PATRIOT CAPITAL II
"PENN MEZZANINE, L.P.",4,financial_5409,PENN MEZZANINE LP
PHOENIX ENTERPRISES LLC,4,financial_835,PHOENIX ENTERPRISES LLC
"PHOENIX ENTERPRISES, LLC",4,financial_835,PHOENIX ENTERPRISES LLC
"PNC BANK, N.A. ( FORMERLY MIDLANTIC NATIONAL BANK, N.A.)",4,financial_846,PNC BANK NA
"POSCO BIOVENTURES I, L.P.",4,financial_1147,POSCO BIOVENTURES I LP
"PRATT & WHITNEY POWER SYSTEMS, INC.",4,financial_1175,PRATT & WHITNEY POWER SYSTEMS INC
PUGET SOUND BANK,4,financial_1254,PUGET SOUND BANK
"QUAKER BIOVENTURES TOBACCO FUND, L.P.",4,financial_1272,QUAKER BIOVENTURES
"RA BRANDS, L.L.C.",4,financial_1985,RA BRANDS LLC
RADNOR VENTURE PARTNERS L.P.,4,financial_875,RADNOR VENTURE PARTNERS
"RAYNE PROPERTIES, L.L.C.",4,financial_2058,RAYNE PROPERTIES LLC
"RDM HOLDINGS, INC.",4,financial_1327,RDM HOLDINGS INC
REGIONS BANKS,4,financial_5523,REGIONS BANK
RESEARCH DEVELOPMENT FOUNDATION,4,financial_1380,RESEARCH DEVELOPMENT FOUNDATION
RGA REINSURANCE COMPANY,4,financial_2507,RGA REINSURANCE CO
"RICE MEZZANINE LENDERS, L.P.",4,financial_1419,RICE MEZZANINE LENDERS LP
"RILEY, AS COLLATERAL AGENT, JAMES J",4,financial_894,RILEY JAMES J
ROBERT MARSHALL FAMILY LIMITED PARTNERSHIP,4,financial_2704,ROBERT MARSHALL FAMILY LTD PARTNERSHIP
"ROLAND, BRENT",4,financial_1477,ROLAND BRENT
